"Step","_n_M_512_e500_b16_lr0.001_4 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.001_4 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.001_4 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0005_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0005_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0005_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0005_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0005_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0005_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.005_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.005_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.005_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.005_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.005_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.005_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0001_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0001_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0001_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0001_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0001_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0001_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.001_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.001_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.001_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.001_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.001_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.001_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0005_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0005_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0005_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.005_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.005_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.005_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0001_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0001_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0001_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MAX"
"264","0.5430655797917238","0.5430655797917238","0.5430655797917238","0.5349745935713854","0.5349745935713854","0.5349745935713854","0.5524459905214779","0.5524459905214779","0.5524459905214779","0.4840523373420139","0.4840523373420139","0.4840523373420139","0.489857944796817","0.489857944796817","0.489857944796817","0.49661951315807973","0.49661951315807973","0.49661951315807973","0.4867983980618702","0.4867983980618702","0.4867983980618702","0.5682685421289857","0.5682685421289857","0.5682685421289857","0.5498722546463727","0.5498722546463727","0.5498722546463727","0.3480280192266552","0.3480280192266552","0.3480280192266552","0.44004182024342947","0.44004182024342947","0.44004182024342947","0.5682607801110569","0.5682607801110569","0.5682607801110569","0.492801771024064","0.492801771024064","0.492801771024064","0.4948040789833721","0.4948040789833721","0.4948040789833721","0.4294300130778911","0.4294300130778911","0.4294300130778911"
"265","0.5475556755314711","0.5475556755314711","0.5475556755314711","0.5375300628968765","0.5375300628968765","0.5375300628968765","0.5510773981387348","0.5510773981387348","0.5510773981387348","0.4853337387266475","0.4853337387266475","0.4853337387266475","0.49115543224970326","0.49115543224970326","0.49115543224970326","0.4964470064657815","0.4964470064657815","0.4964470064657815","0.49353737320367413","0.49353737320367413","0.49353737320367413","0.5683083431418505","0.5683083431418505","0.5683083431418505","0.5481822804826997","0.5481822804826997","0.5481822804826997","0.3465922731823095","0.3465922731823095","0.3465922731823095","0.4444653081111011","0.4444653081111011","0.4444653081111011","0.5661044587097589","0.5661044587097589","0.5661044587097589","0.49342063523926666","0.49342063523926666","0.49342063523926666","0.49576226436665766","0.49576226436665766","0.49576226436665766","0.43115394361706605","0.43115394361706605","0.43115394361706605"
"266","0.5476539460679937","0.5476539460679937","0.5476539460679937","0.5360611741105858","0.5360611741105858","0.5360611741105858","0.5519981773180824","0.5519981773180824","0.5519981773180824","0.48576327686619875","0.48576327686619875","0.48576327686619875","0.488779570846853","0.488779570846853","0.488779570846853","0.49844690931658703","0.49844690931658703","0.49844690931658703","0.49515162702710425","0.49515162702710425","0.49515162702710425","0.5677193281649993","0.5677193281649993","0.5677193281649993","0.5474363258292518","0.5474363258292518","0.5474363258292518","0.3460943523215757","0.3460943523215757","0.3460943523215757","0.4440969132279745","0.4440969132279745","0.4440969132279745","0.5689134368504898","0.5689134368504898","0.5689134368504898","0.4942084391666831","0.4942084391666831","0.4942084391666831","0.49671024446711404","0.49671024446711404","0.49671024446711404","0.4340980026067113","0.4340980026067113","0.4340980026067113"
"267","0.5478983053256098","0.5478983053256098","0.5478983053256098","0.5359284388455458","0.5359284388455458","0.5359284388455458","0.5524042805890946","0.5524042805890946","0.5524042805890946","0.4867255019773533","0.4867255019773533","0.4867255019773533","0.49218458350762356","0.49218458350762356","0.49218458350762356","0.4984814016232568","0.4984814016232568","0.4984814016232568","0.49378286371381613","0.49378286371381613","0.49378286371381613","0.5670052164443118","0.5670052164443118","0.5670052164443118","0.5517040527696389","0.5517040527696389","0.5517040527696389","0.34723254831465467","0.34723254831465467","0.34723254831465467","0.4456527125732683","0.4456527125732683","0.4456527125732683","0.5668447999034549","0.5668447999034549","0.5668447999034549","0.4959592259726236","0.4959592259726236","0.4959592259726236","0.4966544757406821","0.4966544757406821","0.4966544757406821","0.42898950859706425","0.42898950859706425","0.42898950859706425"
"268","0.5477197716147226","0.5477197716147226","0.5477197716147226","0.5349453604565022","0.5349453604565022","0.5349453604565022","0.5533541335711201","0.5533541335711201","0.5533541335711201","0.4856529557225814","0.4856529557225814","0.4856529557225814","0.4977299290876868","0.4977299290876868","0.4977299290876868","0.5023466227372221","0.5023466227372221","0.5023466227372221","0.491774845771352","0.491774845771352","0.491774845771352","0.5678431489828093","0.5678431489828093","0.5678431489828093","0.5543233173415552","0.5543233173415552","0.5543233173415552","0.3488392139544089","0.3488392139544089","0.3488392139544089","0.44343868844302925","0.44343868844302925","0.44343868844302925","0.5664288003606572","0.5664288003606572","0.5664288003606572","0.5021303054196311","0.5021303054196311","0.5021303054196311","0.4992934709229246","0.4992934709229246","0.4992934709229246","0.4297955782260516","0.4297955782260516","0.4297955782260516"
"269","0.5470010256611474","0.5470010256611474","0.5470010256611474","0.5346944973130225","0.5346944973130225","0.5346944973130225","0.5532984628473134","0.5532984628473134","0.5532984628473134","0.4874587692715195","0.4874587692715195","0.4874587692715195","0.5032228661345397","0.5032228661345397","0.5032228661345397","0.49808269134005345","0.49808269134005345","0.49808269134005345","0.49171872332981853","0.49171872332981853","0.49171872332981853","0.5673770244646071","0.5673770244646071","0.5673770244646071","0.5555169003009073","0.5555169003009073","0.5555169003009073","0.34980034797129717","0.34980034797129717","0.34980034797129717","0.44369529900294047","0.44369529900294047","0.44369529900294047","0.5685323021538635","0.5685323021538635","0.5685323021538635","0.49631345059241605","0.49631345059241605","0.49631345059241605","0.4989050531417602","0.4989050531417602","0.4989050531417602","0.4310314976363917","0.4310314976363917","0.4310314976363917"
"270","0.5440563714451799","0.5440563714451799","0.5440563714451799","0.5360785033796026","0.5360785033796026","0.5360785033796026","0.551047885601274","0.551047885601274","0.551047885601274","0.4872653095957338","0.4872653095957338","0.4872653095957338","0.5029992714499114","0.5029992714499114","0.5029992714499114","0.5026065156564192","0.5026065156564192","0.5026065156564192","0.49427092996952204","0.49427092996952204","0.49427092996952204","0.56769165420029","0.56769165420029","0.56769165420029","0.5541494165498334","0.5541494165498334","0.5541494165498334","0.3507873787842494","0.3507873787842494","0.3507873787842494","0.444354654416927","0.444354654416927","0.444354654416927","0.5675719760341897","0.5675719760341897","0.5675719760341897","0.4967018344462238","0.4967018344462238","0.4967018344462238","0.4987408236927823","0.4987408236927823","0.4987408236927823","0.43125800489952687","0.43125800489952687","0.43125800489952687"
"271","0.5442953416489645","0.5442953416489645","0.5442953416489645","0.5402845719291064","0.5402845719291064","0.5402845719291064","0.5507665180463498","0.5507665180463498","0.5507665180463498","0.4879044755055426","0.4879044755055426","0.4879044755055426","0.4977918514722397","0.4977918514722397","0.4977918514722397","0.4992119962481382","0.4992119962481382","0.4992119962481382","0.49581264470067643","0.49581264470067643","0.49581264470067643","0.5680818335685536","0.5680818335685536","0.5680818335685536","0.5479401926520029","0.5479401926520029","0.5479401926520029","0.3520311310085569","0.3520311310085569","0.3520311310085569","0.44951111644938163","0.44951111644938163","0.44951111644938163","0.5667194804515141","0.5667194804515141","0.5667194804515141","0.49652439621168243","0.49652439621168243","0.49652439621168243","0.49942403311218453","0.49942403311218453","0.49942403311218453","0.4437869472020227","0.4437869472020227","0.4437869472020227"
"272","0.544190968716851","0.544190968716851","0.544190968716851","0.5380285139095147","0.5380285139095147","0.5380285139095147","0.549808505894661","0.549808505894661","0.549808505894661","0.48822939126262965","0.48822939126262965","0.48822939126262965","0.49248540867590673","0.49248540867590673","0.49248540867590673","0.490676500474001","0.490676500474001","0.490676500474001","0.493505234468082","0.493505234468082","0.493505234468082","0.5667384231496959","0.5667384231496959","0.5667384231496959","0.5480784026766726","0.5480784026766726","0.5480784026766726","0.35266545023523743","0.35266545023523743","0.35266545023523743","0.4478471245700482","0.4478471245700482","0.4478471245700482","0.5665330419816635","0.5665330419816635","0.5665330419816635","0.4950463059920336","0.4950463059920336","0.4950463059920336","0.496111343288196","0.496111343288196","0.496111343288196","0.4444060278681682","0.4444060278681682","0.4444060278681682"
"273","0.5435659507093865","0.5435659507093865","0.5435659507093865","0.5346599540117597","0.5346599540117597","0.5346599540117597","0.5507291531986375","0.5507291531986375","0.5507291531986375","0.4916473039370378","0.4916473039370378","0.4916473039370378","0.49384605823424416","0.49384605823424416","0.49384605823424416","0.4913731198675273","0.4913731198675273","0.4913731198675273","0.4945286359339576","0.4945286359339576","0.4945286359339576","0.5618625268629946","0.5618625268629946","0.5618625268629946","0.5637531922166922","0.5637531922166922","0.5637531922166922","0.3549154371007863","0.3549154371007863","0.3549154371007863","0.4466820509367144","0.4466820509367144","0.4466820509367144","0.5662175479734527","0.5662175479734527","0.5662175479734527","0.4932908404660082","0.4932908404660082","0.4932908404660082","0.4967853718611086","0.4967853718611086","0.4967853718611086","0.4413824554848574","0.4413824554848574","0.4413824554848574"
"274","0.5438129836123035","0.5438129836123035","0.5438129836123035","0.5249214597880371","0.5249214597880371","0.5249214597880371","0.5511192589336085","0.5511192589336085","0.5511192589336085","0.4941343856451308","0.4941343856451308","0.4941343856451308","0.49615933241834476","0.49615933241834476","0.49615933241834476","0.4996847986977447","0.4996847986977447","0.4996847986977447","0.4915674493018848","0.4915674493018848","0.4915674493018848","0.566095085630794","0.566095085630794","0.566095085630794","0.5645847362601248","0.5645847362601248","0.5645847362601248","0.35518256426099615","0.35518256426099615","0.35518256426099615","0.446523802772431","0.446523802772431","0.446523802772431","0.5622329535437971","0.5622329535437971","0.5622329535437971","0.49350375600914476","0.49350375600914476","0.49350375600914476","0.4980314061464958","0.4980314061464958","0.4980314061464958","0.4404007198825362","0.4404007198825362","0.4404007198825362"
"275","0.5438673000214729","0.5438673000214729","0.5438673000214729","0.5279108375649667","0.5279108375649667","0.5279108375649667","0.5516547800513626","0.5516547800513626","0.5516547800513626","0.49411131045731305","0.49411131045731305","0.49411131045731305","0.5046051596039063","0.5046051596039063","0.5046051596039063","0.4969025421244219","0.4969025421244219","0.4969025421244219","0.4929603185309741","0.4929603185309741","0.4929603185309741","0.5658278291202671","0.5658278291202671","0.5658278291202671","0.5582041926114757","0.5582041926114757","0.5582041926114757","0.35581473849646916","0.35581473849646916","0.35581473849646916","0.44912117297968157","0.44912117297968157","0.44912117297968157","0.5623090139060393","0.5623090139060393","0.5623090139060393","0.49460830187898686","0.49460830187898686","0.49460830187898686","0.4973061499297749","0.4973061499297749","0.4973061499297749","0.44054468727651375","0.44054468727651375","0.44054468727651375"
"276","0.5437464941515641","0.5437464941515641","0.5437464941515641","0.5256095992097529","0.5256095992097529","0.5256095992097529","0.5530956194103972","0.5530956194103972","0.5530956194103972","0.4939703496805379","0.4939703496805379","0.4939703496805379","0.507660969836095","0.507660969836095","0.507660969836095","0.4976734136035217","0.4976734136035217","0.4976734136035217","0.4931260698440056","0.4931260698440056","0.4931260698440056","0.5535719651259545","0.5535719651259545","0.5535719651259545","0.558380389125904","0.558380389125904","0.558380389125904","0.3571184354348955","0.3571184354348955","0.3571184354348955","0.4466758188815666","0.4466758188815666","0.4466758188815666","0.564152621843775","0.564152621843775","0.564152621843775","0.49475214206578866","0.49475214206578866","0.49475214206578866","0.4966700813197044","0.4966700813197044","0.4966700813197044","0.44049958141749473","0.44049958141749473","0.44049958141749473"
"277","0.5421805470619698","0.5421805470619698","0.5421805470619698","0.5268818333832237","0.5268818333832237","0.5268818333832237","0.5535685811334291","0.5535685811334291","0.5535685811334291","0.49342225623223823","0.49342225623223823","0.49342225623223823","0.5050090840616703","0.5050090840616703","0.5050090840616703","0.49811467684513683","0.49811467684513683","0.49811467684513683","0.49519919479629415","0.49519919479629415","0.49519919479629415","0.5586171331842618","0.5586171331842618","0.5586171331842618","0.5595568641340869","0.5595568641340869","0.5595568641340869","0.3552982847789957","0.3552982847789957","0.3552982847789957","0.4472256272167472","0.4472256272167472","0.4472256272167472","0.5636720169040068","0.5636720169040068","0.5636720169040068","0.4935723867851731","0.4935723867851731","0.4935723867851731","0.49827390484254763","0.49827390484254763","0.49827390484254763","0.44264130718169864","0.44264130718169864","0.44264130718169864"
"278","0.5427699678912195","0.5427699678912195","0.5427699678912195","0.5278848358017887","0.5278848358017887","0.5278848358017887","0.5532971084032288","0.5532971084032288","0.5532971084032288","0.49394318256758674","0.49394318256758674","0.49394318256758674","0.506121662149916","0.506121662149916","0.506121662149916","0.495455374881563","0.495455374881563","0.495455374881563","0.49321723551336843","0.49321723551336843","0.49321723551336843","0.5575074282610359","0.5575074282610359","0.5575074282610359","0.5582760111934997","0.5582760111934997","0.5582760111934997","0.35572080363174813","0.35572080363174813","0.35572080363174813","0.44606386580378443","0.44606386580378443","0.44606386580378443","0.5644341581350536","0.5644341581350536","0.5644341581350536","0.49317394103299483","0.49317394103299483","0.49317394103299483","0.4975360643828419","0.4975360643828419","0.4975360643828419","0.4449346086516097","0.4449346086516097","0.4449346086516097"
"279","0.5436869559940388","0.5436869559940388","0.5436869559940388","0.5234794258201098","0.5234794258201098","0.5234794258201098","0.5538420943342528","0.5538420943342528","0.5538420943342528","0.49400667983945495","0.49400667983945495","0.49400667983945495","0.5068164048288796","0.5068164048288796","0.5068164048288796","0.49955179420798335","0.49955179420798335","0.49955179420798335","0.4898624447999982","0.4898624447999982","0.4898624447999982","0.5583358725387741","0.5583358725387741","0.5583358725387741","0.5557570516151713","0.5557570516151713","0.5557570516151713","0.3554955696770842","0.3554955696770842","0.3554955696770842","0.4474482288104939","0.4474482288104939","0.4474482288104939","0.565374381831802","0.565374381831802","0.565374381831802","0.49639823308302666","0.49639823308302666","0.49639823308302666","0.49839439738487507","0.49839439738487507","0.49839439738487507","0.44637989855420923","0.44637989855420923","0.44637989855420923"
"280","0.5429643779151869","0.5429643779151869","0.5429643779151869","0.5241889184920024","0.5241889184920024","0.5241889184920024","0.55508840768689","0.55508840768689","0.55508840768689","0.4949066209921715","0.4949066209921715","0.4949066209921715","0.5067167258157614","0.5067167258157614","0.5067167258157614","0.5002027351880217","0.5002027351880217","0.5002027351880217","0.4894354558640955","0.4894354558640955","0.4894354558640955","0.5595230110189793","0.5595230110189793","0.5595230110189793","0.5594584451262644","0.5594584451262644","0.5594584451262644","0.35864532729699106","0.35864532729699106","0.35864532729699106","0.45264014398443636","0.45264014398443636","0.45264014398443636","0.5661428308527177","0.5661428308527177","0.5661428308527177","0.4963783444508391","0.4963783444508391","0.4963783444508391","0.5005574411193606","0.5005574411193606","0.5005574411193606","0.4488953005138262","0.4488953005138262","0.4488953005138262"
"281","0.5467380529826453","0.5467380529826453","0.5467380529826453","0.5239292638722944","0.5239292638722944","0.5239292638722944","0.5544232986103569","0.5544232986103569","0.5544232986103569","0.4959442342885445","0.4959442342885445","0.4959442342885445","0.5075894454281913","0.5075894454281913","0.5075894454281913","0.4974473369689912","0.4974473369689912","0.4974473369689912","0.4887306892855731","0.4887306892855731","0.4887306892855731","0.5591536637271108","0.5591536637271108","0.5591536637271108","0.5604200924468288","0.5604200924468288","0.5604200924468288","0.355880879535934","0.355880879535934","0.355880879535934","0.4480451107832417","0.4480451107832417","0.4480451107832417","0.5665817929286637","0.5665817929286637","0.5665817929286637","0.49910051243070164","0.49910051243070164","0.49910051243070164","0.501178396725663","0.501178396725663","0.501178396725663","0.4503402014361262","0.4503402014361262","0.4503402014361262"
"282","0.5460452416579001","0.5460452416579001","0.5460452416579001","0.526393146883049","0.526393146883049","0.526393146883049","0.5537198944980669","0.5537198944980669","0.5537198944980669","0.4962110126503463","0.4962110126503463","0.4962110126503463","0.5088311091177498","0.5088311091177498","0.5088311091177498","0.4974206825450741","0.4974206825450741","0.4974206825450741","0.4944250703691463","0.4944250703691463","0.4944250703691463","0.5596188270981436","0.5596188270981436","0.5596188270981436","0.5595919612554604","0.5595919612554604","0.5595919612554604","0.3562012142568176","0.3562012142568176","0.3562012142568176","0.45115025052211777","0.45115025052211777","0.45115025052211777","0.5681659700088509","0.5681659700088509","0.5681659700088509","0.5003452634370751","0.5003452634370751","0.5003452634370751","0.4999025751917075","0.4999025751917075","0.4999025751917075","0.4472511681721654","0.4472511681721654","0.4472511681721654"
"283","0.5464405507150308","0.5464405507150308","0.5464405507150308","0.5229843072838191","0.5229843072838191","0.5229843072838191","0.5546040207041986","0.5546040207041986","0.5546040207041986","0.49706672864736756","0.49706672864736756","0.49706672864736756","0.5085863788110272","0.5085863788110272","0.5085863788110272","0.49739318468351545","0.49739318468351545","0.49739318468351545","0.49564648207532924","0.49564648207532924","0.49564648207532924","0.560083796302306","0.560083796302306","0.560083796302306","0.5623454532119524","0.5623454532119524","0.5623454532119524","0.356170730188924","0.356170730188924","0.356170730188924","0.4533440034228323","0.4533440034228323","0.4533440034228323","0.5680889544135984","0.5680889544135984","0.5680889544135984","0.4997508623851711","0.4997508623851711","0.4997508623851711","0.49621297476423","0.49621297476423","0.49621297476423","0.44224551279010216","0.44224551279010216","0.44224551279010216"
"284","0.5476004113976418","0.5476004113976418","0.5476004113976418","0.5218351217578763","0.5218351217578763","0.5218351217578763","0.5545782750697608","0.5545782750697608","0.5545782750697608","0.49714159971225286","0.49714159971225286","0.49714159971225286","0.5066458615681693","0.5066458615681693","0.5066458615681693","0.496317030955998","0.496317030955998","0.496317030955998","0.4934146027209972","0.4934146027209972","0.4934146027209972","0.5554677474489454","0.5554677474489454","0.5554677474489454","0.5629224331187946","0.5629224331187946","0.5629224331187946","0.35700815572513106","0.35700815572513106","0.35700815572513106","0.4533533585177581","0.4533533585177581","0.4533533585177581","0.568728467113238","0.568728467113238","0.568728467113238","0.5008277560564647","0.5008277560564647","0.5008277560564647","0.4966278017282272","0.4966278017282272","0.4966278017282272","0.44913719190175233","0.44913719190175233","0.44913719190175233"
"285","0.5508404105807609","0.5508404105807609","0.5508404105807609","0.52555423509835","0.52555423509835","0.52555423509835","0.5553729320465339","0.5553729320465339","0.5553729320465339","0.4906403037982417","0.4906403037982417","0.4906403037982417","0.5062372924518105","0.5062372924518105","0.5062372924518105","0.496690463363759","0.496690463363759","0.496690463363759","0.4957465635056864","0.4957465635056864","0.4957465635056864","0.55538981682079","0.55538981682079","0.55538981682079","0.5630905714043192","0.5630905714043192","0.5630905714043192","0.3597573929044828","0.3597573929044828","0.3597573929044828","0.4483024180426149","0.4483024180426149","0.4483024180426149","0.5695621974856446","0.5695621974856446","0.5695621974856446","0.5013275424721686","0.5013275424721686","0.5013275424721686","0.49626532348992414","0.49626532348992414","0.49626532348992414","0.4434039671188674","0.4434039671188674","0.4434039671188674"
"286","0.5566817744623814","0.5566817744623814","0.5566817744623814","0.524355001182729","0.524355001182729","0.524355001182729","0.5555103717613269","0.5555103717613269","0.5555103717613269","0.49464323174092373","0.49464323174092373","0.49464323174092373","0.5063991916774715","0.5063991916774715","0.5063991916774715","0.499375099675399","0.499375099675399","0.499375099675399","0.496466806879149","0.496466806879149","0.496466806879149","0.5553629611791362","0.5553629611791362","0.5553629611791362","0.5631529435690221","0.5631529435690221","0.5631529435690221","0.3593370091078121","0.3593370091078121","0.3593370091078121","0.4481411086226222","0.4481411086226222","0.4481411086226222","0.568014139717362","0.568014139717362","0.568014139717362","0.5014449768993247","0.5014449768993247","0.5014449768993247","0.5003375979458423","0.5003375979458423","0.5003375979458423","0.4508240862103945","0.4508240862103945","0.4508240862103945"
"287","0.5560785402365452","0.5560785402365452","0.5560785402365452","0.5219284195376211","0.5219284195376211","0.5219284195376211","0.5545790681045365","0.5545790681045365","0.5545790681045365","0.4945001518940118","0.4945001518940118","0.4945001518940118","0.5063095651858338","0.5063095651858338","0.5063095651858338","0.5015452591156141","0.5015452591156141","0.5015452591156141","0.4992435940483656","0.4992435940483656","0.4992435940483656","0.5552565127905502","0.5552565127905502","0.5552565127905502","0.5651231314228328","0.5651231314228328","0.5651231314228328","0.3582271645443911","0.3582271645443911","0.3582271645443911","0.44758778708221947","0.44758778708221947","0.44758778708221947","0.5684211095341671","0.5684211095341671","0.5684211095341671","0.5028652543675564","0.5028652543675564","0.5028652543675564","0.4966224131691345","0.4966224131691345","0.4966224131691345","0.4554149762803079","0.4554149762803079","0.4554149762803079"
"288","0.5564880133072411","0.5564880133072411","0.5564880133072411","0.5241337611583234","0.5241337611583234","0.5241337611583234","0.5551189869495116","0.5551189869495116","0.5551189869495116","0.49573190429377406","0.49573190429377406","0.49573190429377406","0.5063118935064084","0.5063118935064084","0.5063118935064084","0.5014553990638072","0.5014553990638072","0.5014553990638072","0.49930652075925025","0.49930652075925025","0.49930652075925025","0.5545739753905621","0.5545739753905621","0.5545739753905621","0.5665460415350485","0.5665460415350485","0.5665460415350485","0.35974127782402476","0.35974127782402476","0.35974127782402476","0.44978320765368895","0.44978320765368895","0.44978320765368895","0.5691746687056105","0.5691746687056105","0.5691746687056105","0.5034005091913936","0.5034005091913936","0.5034005091913936","0.5003845008663922","0.5003845008663922","0.5003845008663922","0.4552320948264338","0.4552320948264338","0.4552320948264338"
"289","0.5588081079745282","0.5588081079745282","0.5588081079745282","0.5247034792001104","0.5247034792001104","0.5247034792001104","0.5561241756696454","0.5561241756696454","0.5561241756696454","0.4983468485615862","0.4983468485615862","0.4983468485615862","0.5127278234158212","0.5127278234158212","0.5127278234158212","0.4985190180934975","0.4985190180934975","0.4985190180934975","0.5006191152609343","0.5006191152609343","0.5006191152609343","0.5565511637344107","0.5565511637344107","0.5565511637344107","0.5669090184114018","0.5669090184114018","0.5669090184114018","0.3618604893041373","0.3618604893041373","0.3618604893041373","0.451482953799733","0.451482953799733","0.451482953799733","0.569115614534767","0.569115614534767","0.569115614534767","0.5036519751257085","0.5036519751257085","0.5036519751257085","0.5003818161884903","0.5003818161884903","0.5003818161884903","0.44802445700086435","0.44802445700086435","0.44802445700086435"
"290","0.5579734430173329","0.5579734430173329","0.5579734430173329","0.5246392359738309","0.5246392359738309","0.5246392359738309","0.5570851839232822","0.5570851839232822","0.5570851839232822","0.4978096610044735","0.4978096610044735","0.4978096610044735","0.5128741003689365","0.5128741003689365","0.5128741003689365","0.49508649023197215","0.49508649023197215","0.49508649023197215","0.5014080548313659","0.5014080548313659","0.5014080548313659","0.5567626339535953","0.5567626339535953","0.5567626339535953","0.5671768270976146","0.5671768270976146","0.5671768270976146","0.3644685642958616","0.3644685642958616","0.3644685642958616","0.4538706588055898","0.4538706588055898","0.4538706588055898","0.5750687411695011","0.5750687411695011","0.5750687411695011","0.5039680632711725","0.5039680632711725","0.5039680632711725","0.5004288109656977","0.5004288109656977","0.5004288109656977","0.44838966046445006","0.44838966046445006","0.44838966046445006"
"291","0.5587284921072094","0.5587284921072094","0.5587284921072094","0.5227267523052481","0.5227267523052481","0.5227267523052481","0.556999876110508","0.556999876110508","0.556999876110508","0.49872127787144016","0.49872127787144016","0.49872127787144016","0.5130915032028726","0.5130915032028726","0.5130915032028726","0.49640250412259546","0.49640250412259546","0.49640250412259546","0.5012532195545647","0.5012532195545647","0.5012532195545647","0.5567515995073579","0.5567515995073579","0.5567515995073579","0.568819695891814","0.568819695891814","0.568819695891814","0.36635979730595625","0.36635979730595625","0.36635979730595625","0.4521749781747279","0.4521749781747279","0.4521749781747279","0.5735233170385429","0.5735233170385429","0.5735233170385429","0.5045450289130415","0.5045450289130415","0.5045450289130415","0.4998386368430444","0.4998386368430444","0.4998386368430444","0.45034494213752496","0.45034494213752496","0.45034494213752496"
"292","0.5593875900278245","0.5593875900278245","0.5593875900278245","0.52323642066654","0.52323642066654","0.52323642066654","0.5575219299145654","0.5575219299145654","0.5575219299145654","0.5001001175914611","0.5001001175914611","0.5001001175914611","0.5153064995505366","0.5153064995505366","0.5153064995505366","0.4964743490971107","0.4964743490971107","0.4964743490971107","0.5017430650299832","0.5017430650299832","0.5017430650299832","0.5649661234945367","0.5649661234945367","0.5649661234945367","0.5694943870918111","0.5694943870918111","0.5694943870918111","0.3665239338746789","0.3665239338746789","0.3665239338746789","0.451167107854497","0.451167107854497","0.451167107854497","0.5725351480949213","0.5725351480949213","0.5725351480949213","0.5055156792828737","0.5055156792828737","0.5055156792828737","0.500050694970922","0.500050694970922","0.500050694970922","0.451264840015694","0.451264840015694","0.451264840015694"
"293","0.5595084264158029","0.5595084264158029","0.5595084264158029","0.5230775645647441","0.5230775645647441","0.5230775645647441","0.5577673716654574","0.5577673716654574","0.5577673716654574","0.49887135662760024","0.49887135662760024","0.49887135662760024","0.5149299371611595","0.5149299371611595","0.5149299371611595","0.4972937350043351","0.4972937350043351","0.4972937350043351","0.5013839423582267","0.5013839423582267","0.5013839423582267","0.5659805413806994","0.5659805413806994","0.5659805413806994","0.5699094230758128","0.5699094230758128","0.5699094230758128","0.36696431098289906","0.36696431098289906","0.36696431098289906","0.4517347115612025","0.4517347115612025","0.4517347115612025","0.5751792631362207","0.5751792631362207","0.5751792631362207","0.5062406139897556","0.5062406139897556","0.5062406139897556","0.5001361109157888","0.5001361109157888","0.5001361109157888","0.45153530778209117","0.45153530778209117","0.45153530778209117"
