"Step","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5__MAX","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5__MAX","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5__MAX"
"364","0.46957322472092444","0.46957322472092444","0.46957322472092444","0.4511133829595535","0.4511133829595535","0.4511133829595535","0.44585740748462516","0.44585740748462516","0.44585740748462516","0.4019071799231899","0.4019071799231899","0.4019071799231899","0.4081577818352331","0.4081577818352331","0.4081577818352331","0.39934461083181105","0.389657477647341","0.4090317440162811","0.4102569175393171","0.4102569175393171","0.4102569175393171","0.4708059031151301","0.4708059031151301","0.4708059031151301","0.4777263165680303","0.4777263165680303","0.4777263165680303","0.4837188465198049","0.4837188465198049","0.4837188465198049","0.4740329939913546","0.4740329939913546","0.4740329939913546","0.48746580319851074","0.48746580319851074","0.48746580319851074","0.44573099322331394","0.44573099322331394","0.44573099322331394","0.3962268105151914","0.3962268105151914","0.3962268105151914","0.3018042447043346","0.3018042447043346","0.3018042447043346"
"365","0.46972643072887654","0.46972643072887654","0.46972643072887654","0.4499556034398866","0.4499556034398866","0.4499556034398866","0.44682767737549056","0.44682767737549056","0.44682767737549056","0.40218632268420834","0.40218632268420834","0.40218632268420834","0.408547230326457","0.408547230326457","0.408547230326457","0.39974686211980714","0.3897528243996071","0.40974089984000717","0.410292103074791","0.410292103074791","0.410292103074791","0.4711485484482529","0.4711485484482529","0.4711485484482529","0.47782550721358014","0.47782550721358014","0.47782550721358014","0.48352203655372794","0.48352203655372794","0.48352203655372794","0.4744948372191413","0.4744948372191413","0.4744948372191413","0.48921213309527417","0.48921213309527417","0.48921213309527417","0.4458116744732623","0.4458116744732623","0.4458116744732623","0.39640584399582957","0.39640584399582957","0.39640584399582957","0.3024147161039384","0.3024147161039384","0.3024147161039384"
"366","0.46995461945963546","0.46995461945963546","0.46995461945963546","0.4501391313933999","0.4501391313933999","0.4501391313933999","0.44756182125817007","0.44756182125817007","0.44756182125817007","0.40192829985259887","0.40192829985259887","0.40192829985259887","0.4120546044620032","0.4120546044620032","0.4120546044620032","0.4000282127564218","0.38967404188278215","0.41038238363006146","0.4104479365204287","0.4104479365204287","0.4104479365204287","0.47336550757192875","0.47336550757192875","0.47336550757192875","0.4778644764609775","0.4778644764609775","0.4778644764609775","0.48391392189444504","0.48391392189444504","0.48391392189444504","0.4746669301251235","0.4746669301251235","0.4746669301251235","0.4894500028471063","0.4894500028471063","0.4894500028471063","0.4467059190270095","0.4467059190270095","0.4467059190270095","0.3968198430234322","0.3968198430234322","0.3968198430234322","0.3029382137296776","0.3029382137296776","0.3029382137296776"
"367","0.4697552804398897","0.4697552804398897","0.4697552804398897","0.450350723619865","0.450350723619865","0.450350723619865","0.44726846370362966","0.44726846370362966","0.44726846370362966","0.40202900616100345","0.40202900616100345","0.40202900616100345","0.41174957398812506","0.41174957398812506","0.41174957398812506","0.39972001081192865","0.3896381972762387","0.4098018243476185","0.41098725992580376","0.41098725992580376","0.41098725992580376","0.47343903053943426","0.47343903053943426","0.47343903053943426","0.47661707946303955","0.47661707946303955","0.47661707946303955","0.4851014295133287","0.4851014295133287","0.4851014295133287","0.4754148360437539","0.4754148360437539","0.4754148360437539","0.4893286536619318","0.4893286536619318","0.4893286536619318","0.4469728809209011","0.4469728809209011","0.4469728809209011","0.3966920699055863","0.3966920699055863","0.3966920699055863","0.30044396606431556","0.30044396606431556","0.30044396606431556"
"368","0.469372823143253","0.469372823143253","0.469372823143253","0.4520147346538289","0.4520147346538289","0.4520147346538289","0.447022792936914","0.447022792936914","0.447022792936914","0.4023015895083543","0.4023015895083543","0.4023015895083543","0.4122785151642612","0.4122785151642612","0.4122785151642612","0.39912104436220947","0.38948380946144723","0.4087582792629717","0.40849407944569743","0.40849407944569743","0.40849407944569743","0.4722989107140712","0.4722989107140712","0.4722989107140712","0.47640226596866286","0.47640226596866286","0.47640226596866286","0.48497527280878555","0.48497527280878555","0.48497527280878555","0.47563040207187024","0.47563040207187024","0.47563040207187024","0.4897087509367928","0.4897087509367928","0.4897087509367928","0.4468802422005151","0.4468802422005151","0.4468802422005151","0.39686628427368076","0.39686628427368076","0.39686628427368076","0.30124348514261834","0.30124348514261834","0.30124348514261834"
"369","0.46896891693981735","0.46896891693981735","0.46896891693981735","0.4522051727349603","0.4522051727349603","0.4522051727349603","0.4479239468384323","0.4479239468384323","0.4479239468384323","0.40252992520477454","0.40252992520477454","0.40252992520477454","0.4119001917485448","0.4119001917485448","0.4119001917485448","0.39952607555874226","0.38972363804765014","0.40932851306983437","0.40819397945888","0.40819397945888","0.40819397945888","0.4723593521059301","0.4723593521059301","0.4723593521059301","0.4763175705805253","0.4763175705805253","0.4763175705805253","0.48533056416495024","0.48533056416495024","0.48533056416495024","0.4759522837924533","0.4759522837924533","0.4759522837924533","0.49059205732483036","0.49059205732483036","0.49059205732483036","0.4493902313436245","0.4493902313436245","0.4493902313436245","0.39723027131714916","0.39723027131714916","0.39723027131714916","0.301685619489821","0.301685619489821","0.301685619489821"
"370","0.4686857203197108","0.4686857203197108","0.4686857203197108","0.4517967387197663","0.4517967387197663","0.4517967387197663","0.4475368336341188","0.4475368336341188","0.4475368336341188","0.40312418668021827","0.40312418668021827","0.40312418668021827","0.41204109275228373","0.41204109275228373","0.41204109275228373","0.3997597371198384","0.38965042780361153","0.4098690464360653","0.4080418550447687","0.4080418550447687","0.4080418550447687","0.47302201980905045","0.47302201980905045","0.47302201980905045","0.47657406197020546","0.47657406197020546","0.47657406197020546","0.4858969055452375","0.4858969055452375","0.4858969055452375","0.47812407513295335","0.47812407513295335","0.47812407513295335","0.4877619857622026","0.4877619857622026","0.4877619857622026","0.4498161505004052","0.4498161505004052","0.4498161505004052","0.3972227293529246","0.3972227293529246","0.3972227293529246","0.30190524831718746","0.30190524831718746","0.30190524831718746"
"371","0.4687425214975579","0.4687425214975579","0.4687425214975579","0.45148067367408523","0.45148067367408523","0.45148067367408523","0.4480250989930825","0.4480250989930825","0.4480250989930825","0.40367076198631924","0.40367076198631924","0.40367076198631924","0.41218252943858025","0.41218252943858025","0.41218252943858025","0.39992012781645314","0.39021192780482183","0.40962832782808445","0.40840944799566126","0.40840944799566126","0.40840944799566126","0.4763999817942729","0.4763999817942729","0.4763999817942729","0.47642916616399594","0.47642916616399594","0.47642916616399594","0.48618021319743654","0.48618021319743654","0.48618021319743654","0.48004787414372296","0.48004787414372296","0.48004787414372296","0.4875240230550581","0.4875240230550581","0.4875240230550581","0.4500091293579011","0.4500091293579011","0.4500091293579011","0.3972937852709049","0.3972937852709049","0.3972937852709049","0.3025984704192073","0.3025984704192073","0.3025984704192073"
"372","0.46938584437218156","0.46938584437218156","0.46938584437218156","0.4519426952111572","0.4519426952111572","0.4519426952111572","0.4472100608779963","0.4472100608779963","0.4472100608779963","0.40364034260251314","0.40364034260251314","0.40364034260251314","0.4122137285394863","0.4122137285394863","0.4122137285394863","0.40038851364148553","0.39067755413085525","0.41009947315211587","0.40824854173425146","0.40824854173425146","0.40824854173425146","0.4767347611981784","0.4767347611981784","0.4767347611981784","0.47616703057877274","0.47616703057877274","0.47616703057877274","0.48653567028534217","0.48653567028534217","0.48653567028534217","0.4794413479705101","0.4794413479705101","0.4794413479705101","0.4875141891774411","0.4875141891774411","0.4875141891774411","0.4501818251644104","0.4501818251644104","0.4501818251644104","0.3980154840114365","0.3980154840114365","0.3980154840114365","0.3024137484807424","0.3024137484807424","0.3024137484807424"
"373","0.4701998199357762","0.4701998199357762","0.4701998199357762","0.451944796768124","0.451944796768124","0.451944796768124","0.44809448255858453","0.44809448255858453","0.44809448255858453","0.40368395103453514","0.40368395103453514","0.40368395103453514","0.41281719189438126","0.41281719189438126","0.41281719189438126","0.3987439017043342","0.39081846826109934","0.4066693351475691","0.40849908581968236","0.40849908581968236","0.40849908581968236","0.47687368680629666","0.47687368680629666","0.47687368680629666","0.4764368056279338","0.4764368056279338","0.4764368056279338","0.4866728654310798","0.4866728654310798","0.4866728654310798","0.478721966957518","0.478721966957518","0.478721966957518","0.4875415352233407","0.4875415352233407","0.4875415352233407","0.4506453928405233","0.4506453928405233","0.4506453928405233","0.3981140914848468","0.3981140914848468","0.3981140914848468","0.3030229518858796","0.3030229518858796","0.3030229518858796"
"374","0.4698798001247689","0.4698798001247689","0.4698798001247689","0.4523036041413419","0.4523036041413419","0.4523036041413419","0.4478753908029341","0.4478753908029341","0.4478753908029341","0.4046489923330361","0.4046489923330361","0.4046489923330361","0.41246288679427745","0.41246288679427745","0.41246288679427745","0.39885411554948785","0.39063972034172567","0.40706851075725003","0.40913235792664426","0.40913235792664426","0.40913235792664426","0.47431154732432346","0.47431154732432346","0.47431154732432346","0.4768661521982129","0.4768661521982129","0.4768661521982129","0.4869131490395318","0.4869131490395318","0.4869131490395318","0.48038436645244725","0.48038436645244725","0.48038436645244725","0.48524017226581284","0.48524017226581284","0.48524017226581284","0.45096720628347703","0.45096720628347703","0.45096720628347703","0.39810414895076185","0.39810414895076185","0.39810414895076185","0.30433190579454994","0.30433190579454994","0.30433190579454994"
"375","0.4705505576587357","0.4705505576587357","0.4705505576587357","0.45196425215353386","0.45196425215353386","0.45196425215353386","0.4486410077824452","0.4486410077824452","0.4486410077824452","0.4047349461891959","0.4047349461891959","0.4047349461891959","0.41308866897836777","0.41308866897836777","0.41308866897836777","0.39853415168453643","0.390272752666097","0.4067955507029758","0.40986931054124504","0.40986931054124504","0.40986931054124504","0.4743173873158307","0.4743173873158307","0.4743173873158307","0.47717494227982526","0.47717494227982526","0.47717494227982526","0.4869821821447056","0.4869821821447056","0.4869821821447056","0.4793589755781727","0.4793589755781727","0.4793589755781727","0.4853003004979842","0.4853003004979842","0.4853003004979842","0.45177112010154824","0.45177112010154824","0.45177112010154824","0.39817892351286915","0.39817892351286915","0.39817892351286915","0.3045698516795734","0.3045698516795734","0.3045698516795734"
"376","0.47071618424343453","0.47071618424343453","0.47071618424343453","0.45225692602458095","0.45225692602458095","0.45225692602458095","0.4481092796258055","0.4481092796258055","0.4481092796258055","0.4052546574921682","0.4052546574921682","0.4052546574921682","0.4098479734593502","0.4098479734593502","0.4098479734593502","0.3992165529306673","0.39100114423371024","0.4074319616276244","0.4086884965070742","0.4086884965070742","0.4086884965070742","0.47459287999921285","0.47459287999921285","0.47459287999921285","0.4769849084463244","0.4769849084463244","0.4769849084463244","0.48720848590758054","0.48720848590758054","0.48720848590758054","0.47898169965783266","0.47898169965783266","0.47898169965783266","0.48862491278483505","0.48862491278483505","0.48862491278483505","0.4516796051954674","0.4516796051954674","0.4516796051954674","0.3977794303605209","0.3977794303605209","0.3977794303605209","0.3051251611447456","0.3051251611447456","0.3051251611447456"
"377","0.4707152875685393","0.4707152875685393","0.4707152875685393","0.4521161091916755","0.4521161091916755","0.4521161091916755","0.44707535504222456","0.44707535504222456","0.44707535504222456","0.4050164946052114","0.4050164946052114","0.4050164946052114","0.41357900801079167","0.41357900801079167","0.41357900801079167","0.39918437222494574","0.39082890432871153","0.40753984012117994","0.4068108249264534","0.4068108249264534","0.4068108249264534","0.47504185657631803","0.47504185657631803","0.47504185657631803","0.47738009191089936","0.47738009191089936","0.47738009191089936","0.4872868293941509","0.4872868293941509","0.4872868293941509","0.480628007366613","0.480628007366613","0.480628007366613","0.4889903326127299","0.4889903326127299","0.4889903326127299","0.45188044245268977","0.45188044245268977","0.45188044245268977","0.3987942390014332","0.3987942390014332","0.3987942390014332","0.30385067430745294","0.30385067430745294","0.30385067430745294"
"378","0.4712021687491208","0.4712021687491208","0.4712021687491208","0.45230629457754523","0.45230629457754523","0.45230629457754523","0.44715076296370393","0.44715076296370393","0.44715076296370393","0.4045415564164819","0.4045415564164819","0.4045415564164819","0.4140696950349879","0.4140696950349879","0.4140696950349879","0.3987255448936031","0.38992938632446755","0.40752170346273864","0.40713803826675204","0.40713803826675204","0.40713803826675204","0.47513239174622746","0.47513239174622746","0.47513239174622746","0.4779267890807137","0.4779267890807137","0.4779267890807137","0.48725939496413917","0.48725939496413917","0.48725939496413917","0.4792513095866432","0.4792513095866432","0.4792513095866432","0.4887705297411639","0.4887705297411639","0.4887705297411639","0.4516830090249471","0.4516830090249471","0.4516830090249471","0.39946278060405965","0.39946278060405965","0.39946278060405965","0.3049990064594932","0.3049990064594932","0.3049990064594932"
"379","0.4717896722150542","0.4717896722150542","0.4717896722150542","0.4524098003522319","0.4524098003522319","0.4524098003522319","0.44731175468745055","0.44731175468745055","0.44731175468745055","0.40553130151940553","0.40553130151940553","0.40553130151940553","0.4153227380538669","0.4153227380538669","0.4153227380538669","0.3988490109946313","0.3897252866494326","0.4079727353398301","0.40900065238320277","0.40900065238320277","0.40900065238320277","0.47527963563253667","0.47527963563253667","0.47527963563253667","0.4779101717273991","0.4779101717273991","0.4779101717273991","0.48818329354947454","0.48818329354947454","0.48818329354947454","0.4796406632676895","0.4796406632676895","0.4796406632676895","0.4887511217647785","0.4887511217647785","0.4887511217647785","0.4495653757887389","0.4495653757887389","0.4495653757887389","0.39712022151177856","0.39712022151177856","0.39712022151177856","0.30550935105529314","0.30550935105529314","0.30550935105529314"
"380","0.4720753635543086","0.4720753635543086","0.4720753635543086","0.45087283876368606","0.45087283876368606","0.45087283876368606","0.44973888045196525","0.44973888045196525","0.44973888045196525","0.4060230471355302","0.4060230471355302","0.4060230471355302","0.41570591179653055","0.41570591179653055","0.41570591179653055","0.40174110125593776","0.39512592913446243","0.4083562733774131","0.4094073452091703","0.4094073452091703","0.4094073452091703","0.47616078141269036","0.47616078141269036","0.47616078141269036","0.478137397562255","0.478137397562255","0.478137397562255","0.488494417409261","0.488494417409261","0.488494417409261","0.48107075581757913","0.48107075581757913","0.48107075581757913","0.48826270152717866","0.48826270152717866","0.48826270152717866","0.44991636007434366","0.44991636007434366","0.44991636007434366","0.3997520102630423","0.3997520102630423","0.3997520102630423","0.3061008826024521","0.3061008826024521","0.3061008826024521"
"381","0.4726510703160699","0.4726510703160699","0.4726510703160699","0.45067596022771933","0.45067596022771933","0.45067596022771933","0.4497099713398861","0.4497099713398861","0.4497099713398861","0.4062324568294564","0.4062324568294564","0.4062324568294564","0.4154558177496674","0.4154558177496674","0.4154558177496674","0.4024186426828289","0.3946359446078982","0.4102013407577596","0.4100016939155221","0.4100016939155221","0.4100016939155221","0.4762483264983716","0.4762483264983716","0.4762483264983716","0.4785225524512873","0.4785225524512873","0.4785225524512873","0.48881415515935855","0.48881415515935855","0.48881415515935855","0.4801660645752166","0.4801660645752166","0.4801660645752166","0.48782521205232404","0.48782521205232404","0.48782521205232404","0.4504499580443724","0.4504499580443724","0.4504499580443724","0.3999137598424927","0.3999137598424927","0.3999137598424927","0.30736745045886715","0.30736745045886715","0.30736745045886715"
"382","0.4731607552582976","0.4731607552582976","0.4731607552582976","0.4506478024220489","0.4506478024220489","0.4506478024220489","0.45035734648646397","0.45035734648646397","0.45035734648646397","0.406297434804757","0.406297434804757","0.406297434804757","0.4155910417363516","0.4155910417363516","0.4155910417363516","0.40234588261354104","0.3944909834578223","0.4102007817692598","0.41003122174217665","0.41003122174217665","0.41003122174217665","0.47630674952989577","0.47630674952989577","0.47630674952989577","0.47871821421394434","0.47871821421394434","0.47871821421394434","0.48928704559329933","0.48928704559329933","0.48928704559329933","0.4812166629827558","0.4812166629827558","0.4812166629827558","0.4872685020176539","0.4872685020176539","0.4872685020176539","0.4507786394134319","0.4507786394134319","0.4507786394134319","0.39972907034950345","0.39972907034950345","0.39972907034950345","0.3076314154276466","0.3076314154276466","0.3076314154276466"
"383","0.4727898552898113","0.4727898552898113","0.4727898552898113","0.45110415313822455","0.45110415313822455","0.45110415313822455","0.45034410325489005","0.45034410325489005","0.45034410325489005","0.4063798383574847","0.4063798383574847","0.4063798383574847","0.41502477406859245","0.41502477406859245","0.41502477406859245","0.4031869072110941","0.39467812384838075","0.4116956905738075","0.41005300181947896","0.41005300181947896","0.41005300181947896","0.4758397720071159","0.4758397720071159","0.4758397720071159","0.4789954630463774","0.4789954630463774","0.4789954630463774","0.4891408402790937","0.4891408402790937","0.4891408402790937","0.4825194999742803","0.4825194999742803","0.4825194999742803","0.4880206455835361","0.4880206455835361","0.4880206455835361","0.45096241241087043","0.45096241241087043","0.45096241241087043","0.3998885551125185","0.3998885551125185","0.3998885551125185","0.3081910647039878","0.3081910647039878","0.3081910647039878"
"384","0.4730719382904902","0.4730719382904902","0.4730719382904902","0.45082802175718023","0.45082802175718023","0.45082802175718023","0.4491698296888887","0.4491698296888887","0.4491698296888887","0.4069425376730555","0.4069425376730555","0.4069425376730555","0.414994973076602","0.414994973076602","0.414994973076602","0.4035481862945754","0.3942877314568898","0.412808641132261","0.41053708041051257","0.41053708041051257","0.41053708041051257","0.476189183652706","0.476189183652706","0.476189183652706","0.47922392104026773","0.47922392104026773","0.47922392104026773","0.48804264738768194","0.48804264738768194","0.48804264738768194","0.4829914424866584","0.4829914424866584","0.4829914424866584","0.487995573421546","0.487995573421546","0.487995573421546","0.451688100618123","0.451688100618123","0.451688100618123","0.4006940933117498","0.4006940933117498","0.4006940933117498","0.30869189774271705","0.30869189774271705","0.30869189774271705"
"385","0.47192950055909766","0.47192950055909766","0.47192950055909766","0.45130658796558254","0.45130658796558254","0.45130658796558254","0.4493601503533916","0.4493601503533916","0.4493601503533916","0.40719659406543285","0.40719659406543285","0.40719659406543285","0.41629808435499094","0.41629808435499094","0.41629808435499094","0.4029160446646642","0.39493069501396216","0.4109013943153662","0.41075915299585875","0.41075915299585875","0.41075915299585875","0.476243283356444","0.476243283356444","0.476243283356444","0.47922913152193847","0.47922913152193847","0.47922913152193847","0.49138658094885035","0.49138658094885035","0.49138658094885035","0.483471223374471","0.483471223374471","0.483471223374471","0.48852682629991045","0.48852682629991045","0.48852682629991045","0.45176236101144435","0.45176236101144435","0.45176236101144435","0.40079597308109877","0.40079597308109877","0.40079597308109877","0.30883706495590474","0.30883706495590474","0.30883706495590474"
"386","0.47167428441432585","0.47167428441432585","0.47167428441432585","0.4518956096759599","0.4518956096759599","0.4518956096759599","0.4491183100529804","0.4491183100529804","0.4491183100529804","0.407344520095722","0.407344520095722","0.407344520095722","0.4155043912575837","0.4155043912575837","0.4155043912575837","0.4035377780876135","0.3960113179756179","0.411064238199609","0.4121724481552972","0.4121724481552972","0.4121724481552972","0.4761758072392901","0.4761758072392901","0.4761758072392901","0.47918131075701603","0.47918131075701603","0.47918131075701603","0.4883941142285894","0.4883941142285894","0.4883941142285894","0.48319597909976303","0.48319597909976303","0.48319597909976303","0.4886908683692341","0.4886908683692341","0.4886908683692341","0.45127192825763807","0.45127192825763807","0.45127192825763807","0.4005422380063288","0.4005422380063288","0.4005422380063288","0.3091288228396587","0.3091288228396587","0.3091288228396587"
"387","0.4710298666322992","0.4710298666322992","0.4710298666322992","0.45218490993145233","0.45218490993145233","0.45218490993145233","0.4491162345027151","0.4491162345027151","0.4491162345027151","0.40547409837165427","0.40547409837165427","0.40547409837165427","0.415560748385842","0.415560748385842","0.415560748385842","0.4036983030689738","0.39637602498455343","0.4110205811533942","0.4122067514485199","0.4122067514485199","0.4122067514485199","0.4772640722951788","0.4772640722951788","0.4772640722951788","0.4791326078551978","0.4791326078551978","0.4791326078551978","0.48883967028596653","0.48883967028596653","0.48883967028596653","0.48323859053596097","0.48323859053596097","0.48323859053596097","0.4889143479769176","0.4889143479769176","0.4889143479769176","0.4511455006301034","0.4511455006301034","0.4511455006301034","0.4004718614812809","0.4004718614812809","0.4004718614812809","0.30955735147380187","0.30955735147380187","0.30955735147380187"
"388","0.47261454130228847","0.47261454130228847","0.47261454130228847","0.4523854052113804","0.4523854052113804","0.4523854052113804","0.4497873636606736","0.4497873636606736","0.4497873636606736","0.4068537028286159","0.4068537028286159","0.4068537028286159","0.4156795543412164","0.4156795543412164","0.4156795543412164","0.40490524191107646","0.39662698036645927","0.4131835034556937","0.4125723705305489","0.4125723705305489","0.4125723705305489","0.47673763822742377","0.47673763822742377","0.47673763822742377","0.4791243012696212","0.4791243012696212","0.4791243012696212","0.4890031067945394","0.4890031067945394","0.4890031067945394","0.48374614064544563","0.48374614064544563","0.48374614064544563","0.48906782844814645","0.48906782844814645","0.48906782844814645","0.450100843588271","0.450100843588271","0.450100843588271","0.4008030909016498","0.4008030909016498","0.4008030909016498","0.3095025495689248","0.3095025495689248","0.3095025495689248"
"389","0.47230234180553676","0.47230234180553676","0.47230234180553676","0.45385191614163073","0.45385191614163073","0.45385191614163073","0.4527542808764151","0.4527542808764151","0.4527542808764151","0.4031204627324146","0.4031204627324146","0.4031204627324146","0.4150558910284797","0.4150558910284797","0.4150558910284797","0.4043917292804723","0.3967268858232067","0.41205657273773794","0.41339263990570496","0.41339263990570496","0.41339263990570496","0.47464498597882837","0.47464498597882837","0.47464498597882837","0.4793903915242976","0.4793903915242976","0.4793903915242976","0.4898374662495884","0.4898374662495884","0.4898374662495884","0.48470591201660607","0.48470591201660607","0.48470591201660607","0.4889039748135982","0.4889039748135982","0.4889039748135982","0.4501439317718152","0.4501439317718152","0.4501439317718152","0.40092263580161613","0.40092263580161613","0.40092263580161613","0.3097670156250904","0.3097670156250904","0.3097670156250904"
"390","0.4727685515092007","0.4727685515092007","0.4727685515092007","0.4543952757337263","0.4543952757337263","0.4543952757337263","0.45090887631083876","0.45090887631083876","0.45090887631083876","0.40329260567950787","0.40329260567950787","0.40329260567950787","0.4148384207747535","0.4148384207747535","0.4148384207747535","0.4041895183612577","0.39682289499262874","0.41155614172988664","0.41341749425994084","0.41341749425994084","0.41341749425994084","0.47480173517371416","0.47480173517371416","0.47480173517371416","0.47986388169699484","0.47986388169699484","0.47986388169699484","0.4897257939280417","0.4897257939280417","0.4897257939280417","0.4848245660547468","0.4848245660547468","0.4848245660547468","0.48804897526837376","0.48804897526837376","0.48804897526837376","0.4506715195636751","0.4506715195636751","0.4506715195636751","0.3983148076060663","0.3983148076060663","0.3983148076060663","0.30995175344090464","0.30995175344090464","0.30995175344090464"
"391","0.47225524097857197","0.47225524097857197","0.47225524097857197","0.4546095517739063","0.4546095517739063","0.4546095517739063","0.45106992206793795","0.45106992206793795","0.45106992206793795","0.40393477918888243","0.40393477918888243","0.40393477918888243","0.41507379529104954","0.41507379529104954","0.41507379529104954","0.4044708418550079","0.3968082478271086","0.4121334358829072","0.4130162340168672","0.4130162340168672","0.4130162340168672","0.47396297292347594","0.47396297292347594","0.47396297292347594","0.4796863768008386","0.4796863768008386","0.4796863768008386","0.4932270026188937","0.4932270026188937","0.4932270026188937","0.4849724202199124","0.4849724202199124","0.4849724202199124","0.48678178898002755","0.48678178898002755","0.48678178898002755","0.4511091105369855","0.4511091105369855","0.4511091105369855","0.4012599064660505","0.4012599064660505","0.4012599064660505","0.31081442862330005","0.31081442862330005","0.31081442862330005"
"392","0.47247224428679324","0.47247224428679324","0.47247224428679324","0.4545140883751363","0.4545140883751363","0.4545140883751363","0.45109646297899014","0.45109646297899014","0.45109646297899014","0.4029806543579748","0.4029806543579748","0.4029806543579748","0.4151617451330805","0.4151617451330805","0.4151617451330805","0.40409295181673593","0.3956120552405159","0.41257384839295597","0.4141809585407052","0.4141809585407052","0.4141809585407052","0.4743077562884797","0.4743077562884797","0.4743077562884797","0.4797456747595263","0.4797456747595263","0.4797456747595263","0.493203242925061","0.493203242925061","0.493203242925061","0.4852327288086528","0.4852327288086528","0.4852327288086528","0.4870979471725567","0.4870979471725567","0.4870979471725567","0.45208325052179127","0.45208325052179127","0.45208325052179127","0.39860870618085725","0.39860870618085725","0.39860870618085725","0.3110996678632728","0.3110996678632728","0.3110996678632728"
"393","0.4726486754899357","0.4726486754899357","0.4726486754899357","0.4550969305778844","0.4550969305778844","0.4550969305778844","0.4512045198294754","0.4512045198294754","0.4512045198294754","0.4031813998186378","0.4031813998186378","0.4031813998186378","0.41480055858470405","0.41480055858470405","0.41480055858470405","0.4036610317402999","0.3962057801873152","0.4111162832932845","0.4144086782300057","0.4144086782300057","0.4144086782300057","0.47485099894960026","0.47485099894960026","0.47485099894960026","0.47961712052084077","0.47961712052084077","0.47961712052084077","0.4933578525980638","0.4933578525980638","0.4933578525980638","0.48531148757604403","0.48531148757604403","0.48531148757604403","0.48718797442463985","0.48718797442463985","0.48718797442463985","0.4526433640741383","0.4526433640741383","0.4526433640741383","0.4006795780812793","0.4006795780812793","0.4006795780812793","0.3123075487240704","0.3123075487240704","0.3123075487240704"
