"Step","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MAX"
"274","0.4570102543547535","0.4570102543547535","0.4570102543547535","0.4297448089158366","0.4297448089158366","0.4297448089158366","0.40370555473109593","0.40370555473109593","0.40370555473109593","0.3798149626193821","0.3798149626193821","0.3798149626193821","0.45818621419331784","0.45818621419331784","0.45818621419331784","0.4116174641484165","0.4116174641484165","0.4116174641484165","0.4099842967124745","0.4099842967124745","0.4099842967124745","0.41707695252752497","0.41707695252752497","0.41707695252752497","0.4404007198825362","0.4404007198825362","0.4404007198825362"
"275","0.45789781295191473","0.45789781295191473","0.45789781295191473","0.43056482808177815","0.43056482808177815","0.43056482808177815","0.4021112257602802","0.4021112257602802","0.4021112257602802","0.38001547526622065","0.38001547526622065","0.38001547526622065","0.45875294719759163","0.45875294719759163","0.45875294719759163","0.41404314263005204","0.41404314263005204","0.41404314263005204","0.4076274725518809","0.4076274725518809","0.4076274725518809","0.4169527777522607","0.4169527777522607","0.4169527777522607","0.44054468727651375","0.44054468727651375","0.44054468727651375"
"276","0.4622580783475729","0.4622580783475729","0.4622580783475729","0.43069261928693947","0.43069261928693947","0.43069261928693947","0.4007216208660276","0.4007216208660276","0.4007216208660276","0.3799572888176797","0.3799572888176797","0.3799572888176797","0.46091982205466425","0.46091982205466425","0.46091982205466425","0.41662656582651697","0.41662656582651697","0.41662656582651697","0.4083123582150162","0.4083123582150162","0.4083123582150162","0.41615481448520913","0.41615481448520913","0.41615481448520913","0.44049958141749473","0.44049958141749473","0.44049958141749473"
"277","0.4640448373890321","0.4640448373890321","0.4640448373890321","0.42874481597093067","0.42874481597093067","0.42874481597093067","0.40379121390441","0.40379121390441","0.40379121390441","0.3823352475193491","0.3823352475193491","0.3823352475193491","0.459519369301816","0.459519369301816","0.459519369301816","0.4193481521918456","0.4193481521918456","0.4193481521918456","0.4081932677997014","0.4081932677997014","0.4081932677997014","0.4134267638862643","0.4134267638862643","0.4134267638862643","0.44264130718169864","0.44264130718169864","0.44264130718169864"
"278","0.46369999077554547","0.46369999077554547","0.46369999077554547","0.4301266556181778","0.4301266556181778","0.4301266556181778","0.4020009581181984","0.4020009581181984","0.4020009581181984","0.3834188175823256","0.3834188175823256","0.3834188175823256","0.46157114779164665","0.46157114779164665","0.46157114779164665","0.42354683711162383","0.42354683711162383","0.42354683711162383","0.40871435294666897","0.40871435294666897","0.40871435294666897","0.4124501273452186","0.4124501273452186","0.4124501273452186","0.4449346086516097","0.4449346086516097","0.4449346086516097"
"279","0.4625222333748183","0.4625222333748183","0.4625222333748183","0.42669810713542083","0.42669810713542083","0.42669810713542083","0.40036924805038765","0.40036924805038765","0.40036924805038765","0.38386091884145723","0.38386091884145723","0.38386091884145723","0.46261652613267873","0.46261652613267873","0.46261652613267873","0.42458165945681997","0.42458165945681997","0.42458165945681997","0.4071319765845707","0.4071319765845707","0.4071319765845707","0.41383615366417903","0.41383615366417903","0.41383615366417903","0.44637989855420923","0.44637989855420923","0.44637989855420923"
"280","0.46157987039550774","0.46157987039550774","0.46157987039550774","0.426506010202915","0.426506010202915","0.426506010202915","0.400783942018016","0.400783942018016","0.400783942018016","0.3866976307789504","0.3866976307789504","0.3866976307789504","0.4635496321879291","0.4635496321879291","0.4635496321879291","0.4228689502287565","0.4228689502287565","0.4228689502287565","0.40464160956982953","0.40464160956982953","0.40464160956982953","0.4173269361706738","0.4173269361706738","0.4173269361706738","0.4488953005138262","0.4488953005138262","0.4488953005138262"
"281","0.45940584734670564","0.45940584734670564","0.45940584734670564","0.4301917148778034","0.4301917148778034","0.4301917148778034","0.4020152973146995","0.4020152973146995","0.4020152973146995","0.38282163737609026","0.38282163737609026","0.38282163737609026","0.46229135623840273","0.46229135623840273","0.46229135623840273","0.4227780699233366","0.4227780699233366","0.4227780699233366","0.40677393758738856","0.40677393758738856","0.40677393758738856","0.41772095407158116","0.41772095407158116","0.41772095407158116","0.4503402014361262","0.4503402014361262","0.4503402014361262"
"282","0.45827881411187193","0.45827881411187193","0.45827881411187193","0.4314118029603395","0.4314118029603395","0.4314118029603395","0.4047571488169072","0.4047571488169072","0.4047571488169072","0.3853034947507931","0.3853034947507931","0.3853034947507931","0.4635773579486439","0.4635773579486439","0.4635773579486439","0.42205323155985114","0.42205323155985114","0.42205323155985114","0.40746821779945597","0.40746821779945597","0.40746821779945597","0.41847325741290436","0.41847325741290436","0.41847325741290436","0.4472511681721654","0.4472511681721654","0.4472511681721654"
"283","0.45946743822020547","0.45946743822020547","0.45946743822020547","0.4335655053588833","0.4335655053588833","0.4335655053588833","0.4070801490251793","0.4070801490251793","0.4070801490251793","0.3834660015220601","0.3834660015220601","0.3834660015220601","0.4633599107101198","0.4633599107101198","0.4633599107101198","0.42108942103839975","0.42108942103839975","0.42108942103839975","0.40900067635441245","0.40900067635441245","0.40900067635441245","0.4196483483023137","0.4196483483023137","0.4196483483023137","0.44224551279010216","0.44224551279010216","0.44224551279010216"
"284","0.45896556700979096","0.45896556700979096","0.45896556700979096","0.4340319275145068","0.4340319275145068","0.4340319275145068","0.4034091291878644","0.4034091291878644","0.4034091291878644","0.3868431219774715","0.3868431219774715","0.3868431219774715","0.464553161772075","0.464553161772075","0.464553161772075","0.4222847311424356","0.4222847311424356","0.4222847311424356","0.40993498719058236","0.40993498719058236","0.40993498719058236","0.4170530001433642","0.4170530001433642","0.4170530001433642","0.44913719190175233","0.44913719190175233","0.44913719190175233"
"285","0.45825441962209834","0.45825441962209834","0.45825441962209834","0.43553885531463243","0.43553885531463243","0.43553885531463243","0.40730591089789026","0.40730591089789026","0.40730591089789026","0.3855302862731558","0.3855302862731558","0.3855302862731558","0.46741176853147914","0.46741176853147914","0.46741176853147914","0.4231991306491053","0.4231991306491053","0.4231991306491053","0.4115360578648837","0.4115360578648837","0.4115360578648837","0.4178408639433987","0.4178408639433987","0.4178408639433987","0.4434039671188674","0.4434039671188674","0.4434039671188674"
"286","0.457690248205576","0.457690248205576","0.457690248205576","0.43661600969948966","0.43661600969948966","0.43661600969948966","0.4025351971714157","0.4025351971714157","0.4025351971714157","0.38683528135094497","0.38683528135094497","0.38683528135094497","0.4680514296419416","0.4680514296419416","0.4680514296419416","0.4229742627031509","0.4229742627031509","0.4229742627031509","0.4122643577027912","0.4122643577027912","0.4122643577027912","0.42081046036964276","0.42081046036964276","0.42081046036964276","0.4508240862103945","0.4508240862103945","0.4508240862103945"
"287","0.45574465846757284","0.45574465846757284","0.45574465846757284","0.43868136500777033","0.43868136500777033","0.43868136500777033","0.40374877269819237","0.40374877269819237","0.40374877269819237","0.38775668974308486","0.38775668974308486","0.38775668974308486","0.4687894461589925","0.4687894461589925","0.4687894461589925","0.42303891372618346","0.42303891372618346","0.42303891372618346","0.4115929462383855","0.4115929462383855","0.4115929462383855","0.4212024130235617","0.4212024130235617","0.4212024130235617","0.4554149762803079","0.4554149762803079","0.4554149762803079"
"288","0.45754671902002736","0.45754671902002736","0.45754671902002736","0.4346394320149323","0.4346394320149323","0.4346394320149323","0.4050994643382561","0.4050994643382561","0.4050994643382561","0.3878445627702875","0.3878445627702875","0.3878445627702875","0.46951319208064135","0.46951319208064135","0.46951319208064135","0.42511914542056145","0.42511914542056145","0.42511914542056145","0.4108865271815235","0.4108865271815235","0.4108865271815235","0.42212257545506254","0.42212257545506254","0.42212257545506254","0.4552320948264338","0.4552320948264338","0.4552320948264338"
"289","0.4580682661494738","0.4580682661494738","0.4580682661494738","0.437255971192518","0.437255971192518","0.437255971192518","0.4040352026600535","0.4040352026600535","0.4040352026600535","0.38885583733297124","0.38885583733297124","0.38885583733297124","0.4682350408362833","0.4682350408362833","0.4682350408362833","0.4275698964678626","0.4275698964678626","0.4275698964678626","0.4106947534734105","0.4106947534734105","0.4106947534734105","0.42262387017113984","0.42262387017113984","0.42262387017113984","0.44802445700086435","0.44802445700086435","0.44802445700086435"
"290","0.4585357453993658","0.4585357453993658","0.4585357453993658","0.43751328164185777","0.43751328164185777","0.43751328164185777","0.40174791478694416","0.40174791478694416","0.40174791478694416","0.38849719929662796","0.38849719929662796","0.38849719929662796","0.4687711915526488","0.4687711915526488","0.4687711915526488","0.4273430562772491","0.4273430562772491","0.4273430562772491","0.40990136828380674","0.40990136828380674","0.40990136828380674","0.42516463839957874","0.42516463839957874","0.42516463839957874","0.44838966046445006","0.44838966046445006","0.44838966046445006"
"291","0.45918229829236673","0.45918229829236673","0.45918229829236673","0.4318671921100826","0.4318671921100826","0.4318671921100826","0.4028129430189983","0.4028129430189983","0.4028129430189983","0.3898741592100614","0.3898741592100614","0.3898741592100614","0.47134866845703016","0.47134866845703016","0.47134866845703016","0.42717794128401915","0.42717794128401915","0.42717794128401915","0.4102071969474879","0.4102071969474879","0.4102071969474879","0.42436477888129615","0.42436477888129615","0.42436477888129615","0.45034494213752496","0.45034494213752496","0.45034494213752496"
"292","0.459588429058622","0.459588429058622","0.459588429058622","0.4304682595688367","0.4304682595688367","0.4304682595688367","0.40228067826866154","0.40228067826866154","0.40228067826866154","0.38888737612679175","0.38888737612679175","0.38888737612679175","0.47122530815359487","0.47122530815359487","0.47122530815359487","0.4302467730810534","0.4302467730810534","0.4302467730810534","0.4095293507223022","0.4095293507223022","0.4095293507223022","0.42504452583004027","0.42504452583004027","0.42504452583004027","0.451264840015694","0.451264840015694","0.451264840015694"
"293","0.4606922629380189","0.4606922629380189","0.4606922629380189","0.4296057263198333","0.4296057263198333","0.4296057263198333","0.40217015878582896","0.40217015878582896","0.40217015878582896","0.38979561616424346","0.38979561616424346","0.38979561616424346","0.4704506138336965","0.4704506138336965","0.4704506138336965","0.4362826333818549","0.4362826333818549","0.4362826333818549","0.4100001192467142","0.4100001192467142","0.4100001192467142","0.42616715056672516","0.42616715056672516","0.42616715056672516","0.45153530778209117","0.45153530778209117","0.45153530778209117"
"294","0.46260944878164667","0.46260944878164667","0.46260944878164667","0.4284426257419076","0.4284426257419076","0.4284426257419076","0.40325650157248494","0.40325650157248494","0.40325650157248494","0.3898264576908088","0.3898264576908088","0.3898264576908088","0.4700368812142416","0.4700368812142416","0.4700368812142416","0.4317438797498926","0.4317438797498926","0.4317438797498926","0.4130012218441774","0.4130012218441774","0.4130012218441774","0.4263960147062166","0.4263960147062166","0.4263960147062166","0.4517746871777348","0.4517746871777348","0.4517746871777348"
"295","0.46288590261130813","0.46288590261130813","0.46288590261130813","0.42864684968524097","0.42864684968524097","0.42864684968524097","0.40447674595811134","0.40447674595811134","0.40447674595811134","0.3895974661127987","0.3895974661127987","0.3895974661127987","0.47085167801207795","0.47085167801207795","0.47085167801207795","0.4337511356087076","0.4337511356087076","0.4337511356087076","0.41331714345553333","0.41331714345553333","0.41331714345553333","0.43062540046334014","0.43062540046334014","0.43062540046334014","0.45190851341796","0.45190851341796","0.45190851341796"
"296","0.4623337992118226","0.4623337992118226","0.4623337992118226","0.4330295589603075","0.4330295589603075","0.4330295589603075","0.4036021720601855","0.4036021720601855","0.4036021720601855","0.389879159598278","0.389879159598278","0.389879159598278","0.4704059701344196","0.4704059701344196","0.4704059701344196","0.43681864407002935","0.43681864407002935","0.43681864407002935","0.41339877051545476","0.41339877051545476","0.41339877051545476","0.43101640456403967","0.43101640456403967","0.43101640456403967","0.45085339456366574","0.45085339456366574","0.45085339456366574"
"297","0.46240359867401537","0.46240359867401537","0.46240359867401537","0.4321482689212175","0.4321482689212175","0.4321482689212175","0.40939361504735483","0.40939361504735483","0.40939361504735483","0.39081626354929366","0.39081626354929366","0.39081626354929366","0.4708187940745115","0.4708187940745115","0.4708187940745115","0.4375897078161952","0.4375897078161952","0.4375897078161952","0.4142091400435475","0.4142091400435475","0.4142091400435475","0.4347350264540206","0.4347350264540206","0.4347350264540206","0.4516351377046755","0.4516351377046755","0.4516351377046755"
"298","0.4640405241486773","0.4640405241486773","0.4640405241486773","0.436384653902649","0.436384653902649","0.436384653902649","0.4105038130973547","0.4105038130973547","0.4105038130973547","0.3915847551995433","0.3915847551995433","0.3915847551995433","0.47143691788339626","0.47143691788339626","0.47143691788339626","0.43841111839775204","0.43841111839775204","0.43841111839775204","0.4122490540595699","0.4122490540595699","0.4122490540595699","0.43205034801879105","0.43205034801879105","0.43205034801879105","0.4516210183185497","0.4516210183185497","0.4516210183185497"
"299","0.4633416432912192","0.4633416432912192","0.4633416432912192","0.43663466608777596","0.43663466608777596","0.43663466608777596","0.41229167801531624","0.41229167801531624","0.41229167801531624","0.392936603996596","0.392936603996596","0.392936603996596","0.47175187585221545","0.47175187585221545","0.47175187585221545","0.4391297088883427","0.4391297088883427","0.4391297088883427","0.413580049524797","0.413580049524797","0.413580049524797","0.43746003219737617","0.43746003219737617","0.43746003219737617","0.4523018008172826","0.4523018008172826","0.4523018008172826"
"300","0.46386128173242314","0.46386128173242314","0.46386128173242314","0.4386296076159969","0.4386296076159969","0.4386296076159969","0.41409760414888463","0.41409760414888463","0.41409760414888463","0.397383304250449","0.397383304250449","0.397383304250449","0.4727161017870293","0.4727161017870293","0.4727161017870293","0.4407426176597623","0.4407426176597623","0.4407426176597623","0.41362309054423096","0.41362309054423096","0.41362309054423096","0.4380011984011631","0.4380011984011631","0.4380011984011631","0.452255925420217","0.452255925420217","0.452255925420217"
"301","0.46475887615673345","0.46475887615673345","0.46475887615673345","0.437375871691981","0.437375871691981","0.437375871691981","0.41353309061192856","0.41353309061192856","0.41353309061192856","0.3989249491658556","0.3989249491658556","0.3989249491658556","0.4725582813028121","0.4725582813028121","0.4725582813028121","0.4430905620959659","0.4430905620959659","0.4430905620959659","0.4132899483599103","0.4132899483599103","0.4132899483599103","0.438120104081526","0.438120104081526","0.438120104081526","0.45362089238027364","0.45362089238027364","0.45362089238027364"
"302","0.4654131027732989","0.4654131027732989","0.4654131027732989","0.4306772564327653","0.4306772564327653","0.4306772564327653","0.41436008037239486","0.41436008037239486","0.41436008037239486","0.39673577157180445","0.39673577157180445","0.39673577157180445","0.4730992524769947","0.4730992524769947","0.4730992524769947","0.44408335926540937","0.44408335926540937","0.44408335926540937","0.4183067789795175","0.4183067789795175","0.4183067789795175","0.4414384768402744","0.4414384768402744","0.4414384768402744","0.45339445785586097","0.45339445785586097","0.45339445785586097"
"303","0.46608483222361385","0.46608483222361385","0.46608483222361385","0.43158804134962875","0.43158804134962875","0.43158804134962875","0.4146897170410812","0.4146897170410812","0.4146897170410812","0.40304250867405256","0.40304250867405256","0.40304250867405256","0.4741608063207263","0.4741608063207263","0.4741608063207263","0.4443166715858736","0.4443166715858736","0.4443166715858736","0.41696692890102366","0.41696692890102366","0.41696692890102366","0.4424697509842446","0.4424697509842446","0.4424697509842446","0.45323602187174666","0.45323602187174666","0.45323602187174666"
"304","0.4673985040345206","0.4673985040345206","0.4673985040345206","0.4291267724362813","0.4291267724362813","0.4291267724362813","0.4161315777816066","0.4161315777816066","0.4161315777816066","0.40184463542017373","0.40184463542017373","0.40184463542017373","0.4748004219939629","0.4748004219939629","0.4748004219939629","0.4445572335065094","0.4445572335065094","0.4445572335065094","0.4160848289575084","0.4160848289575084","0.4160848289575084","0.44210926071806056","0.44210926071806056","0.44210926071806056","0.45530448729870404","0.45530448729870404","0.45530448729870404"
"305","0.4671155978452678","0.4671155978452678","0.4671155978452678","0.43084279884189214","0.43084279884189214","0.43084279884189214","0.41778752335896063","0.41778752335896063","0.41778752335896063","0.4035740001311498","0.4035740001311498","0.4035740001311498","0.47454846137162227","0.47454846137162227","0.47454846137162227","0.44507729153496","0.44507729153496","0.44507729153496","0.4158354273136081","0.4158354273136081","0.4158354273136081","0.44341664839111133","0.44341664839111133","0.44341664839111133","0.456167300130637","0.456167300130637","0.456167300130637"
"306","0.46828753150109387","0.46828753150109387","0.46828753150109387","0.4291015656123171","0.4291015656123171","0.4291015656123171","0.41769222484688284","0.41769222484688284","0.41769222484688284","0.4044025094503162","0.4044025094503162","0.4044025094503162","0.47513021511243336","0.47513021511243336","0.47513021511243336","0.44561979680509284","0.44561979680509284","0.44561979680509284","0.4221637750115196","0.4221637750115196","0.4221637750115196","0.44306887169422876","0.44306887169422876","0.44306887169422876","0.45353966903922627","0.45353966903922627","0.45353966903922627"
"307","0.469296920979236","0.469296920979236","0.469296920979236","0.4291572196343808","0.4291572196343808","0.4291572196343808","0.4181849888791123","0.4181849888791123","0.4181849888791123","0.4052014652617316","0.4052014652617316","0.4052014652617316","0.4765848741995967","0.4765848741995967","0.4765848741995967","0.4459014609332417","0.4459014609332417","0.4459014609332417","0.42313044408665096","0.42313044408665096","0.42313044408665096","0.4438554787163248","0.4438554787163248","0.4438554787163248","0.45386818643513593","0.45386818643513593","0.45386818643513593"
"308","0.4694426162447194","0.4694426162447194","0.4694426162447194","0.4281672438729125","0.4281672438729125","0.4281672438729125","0.41762860790865314","0.41762860790865314","0.41762860790865314","0.4060284268917956","0.4060284268917956","0.4060284268917956","0.4762771855219994","0.4762771855219994","0.4762771855219994","0.4467027807828726","0.4467027807828726","0.4467027807828726","0.42350811609362904","0.42350811609362904","0.42350811609362904","0.4442511459373931","0.4442511459373931","0.4442511459373931","0.456942948403259","0.456942948403259","0.456942948403259"
"309","0.46937405585206254","0.46937405585206254","0.46937405585206254","0.42774170049231575","0.42774170049231575","0.42774170049231575","0.4193118856046017","0.4193118856046017","0.4193118856046017","0.4055970424927175","0.4055970424927175","0.4055970424927175","0.4774289311710246","0.4774289311710246","0.4774289311710246","0.4486830457215815","0.4486830457215815","0.4486830457215815","0.424343920674206","0.424343920674206","0.424343920674206","0.44520009039920766","0.44520009039920766","0.44520009039920766","0.45665776417814896","0.45665776417814896","0.45665776417814896"
"310","0.4693593155908663","0.4693593155908663","0.4693593155908663","0.429033792547053","0.429033792547053","0.429033792547053","0.41969782106720765","0.41969782106720765","0.41969782106720765","0.4062175589811553","0.4062175589811553","0.4062175589811553","0.4780897242293566","0.4780897242293566","0.4780897242293566","0.44905641244138533","0.44905641244138533","0.44905641244138533","0.42408115949839675","0.42408115949839675","0.42408115949839675","0.4447736884221614","0.4447736884221614","0.4447736884221614","0.45344899857351134","0.45344899857351134","0.45344899857351134"
"311","0.47007461156495733","0.47007461156495733","0.47007461156495733","0.42893771517016666","0.42893771517016666","0.42893771517016666","0.42146608585804324","0.42146608585804324","0.42146608585804324","0.4065170987357346","0.4065170987357346","0.4065170987357346","0.47740441855068705","0.47740441855068705","0.47740441855068705","0.4499364409301895","0.4499364409301895","0.4499364409301895","0.4201464552628352","0.4201464552628352","0.4201464552628352","0.4452127831200491","0.4452127831200491","0.4452127831200491","0.4539657299685968","0.4539657299685968","0.4539657299685968"
"312","0.4702280592117497","0.4702280592117497","0.4702280592117497","0.4287031379182856","0.4287031379182856","0.4287031379182856","0.42246937635252096","0.42246937635252096","0.42246937635252096","0.4119893876815538","0.4119893876815538","0.4119893876815538","0.4764306305988844","0.4764306305988844","0.4764306305988844","0.4485684550893582","0.4485684550893582","0.4485684550893582","0.42190570538945227","0.42190570538945227","0.42190570538945227","0.4457443130217402","0.4457443130217402","0.4457443130217402","0.45456654097585725","0.45456654097585725","0.45456654097585725"
"313","0.47048156389790086","0.47048156389790086","0.47048156389790086","0.42867506960900414","0.42867506960900414","0.42867506960900414","0.4235730662280678","0.4235730662280678","0.4235730662280678","0.41601765556877535","0.41601765556877535","0.41601765556877535","0.47534652424024426","0.47534652424024426","0.47534652424024426","0.44925312300622283","0.44925312300622283","0.44925312300622283","0.4218759025900164","0.4218759025900164","0.4218759025900164","0.4465398166153029","0.4465398166153029","0.4465398166153029","0.4552042381905652","0.4552042381905652","0.4552042381905652"
"314","0.4714887444400675","0.4714887444400675","0.4714887444400675","0.4308932177411937","0.4308932177411937","0.4308932177411937","0.42411017796894795","0.42411017796894795","0.42411017796894795","0.4168615759686496","0.4168615759686496","0.4168615759686496","0.47732307894230896","0.47732307894230896","0.47732307894230896","0.4505240319138455","0.4505240319138455","0.4505240319138455","0.4171752064114387","0.4171752064114387","0.4171752064114387","0.44282012018744377","0.44282012018744377","0.44282012018744377","0.455880940034374","0.455880940034374","0.455880940034374"
"315","0.47047217632869553","0.47047217632869553","0.47047217632869553","0.4316769996592516","0.4316769996592516","0.4316769996592516","0.4245897948143912","0.4245897948143912","0.4245897948143912","0.4169027476189224","0.4169027476189224","0.4169027476189224","0.4754912984214432","0.4754912984214432","0.4754912984214432","0.45178560439711","0.45178560439711","0.45178560439711","0.41730124670834023","0.41730124670834023","0.41730124670834023","0.4421326853068787","0.4421326853068787","0.4421326853068787","0.45651893965387175","0.45651893965387175","0.45651893965387175"
"316","0.47060684901546795","0.47060684901546795","0.47060684901546795","0.4321460736839664","0.4321460736839664","0.4321460736839664","0.4242078814987118","0.4242078814987118","0.4242078814987118","0.41703187083055254","0.41703187083055254","0.41703187083055254","0.47569821861774597","0.47569821861774597","0.47569821861774597","0.45454101838837657","0.45454101838837657","0.45454101838837657","0.42354526093621414","0.42354526093621414","0.42354526093621414","0.44199804347855715","0.44199804347855715","0.44199804347855715","0.4573774308267126","0.4573774308267126","0.4573774308267126"
"317","0.47061686425938987","0.47061686425938987","0.47061686425938987","0.4317304629861516","0.4317304629861516","0.4317304629861516","0.42535802099569475","0.42535802099569475","0.42535802099569475","0.4134858322834961","0.4134858322834961","0.4134858322834961","0.475802597187691","0.475802597187691","0.475802597187691","0.45380629650606086","0.45380629650606086","0.45380629650606086","0.4232155142754356","0.4232155142754356","0.4232155142754356","0.44214529027671634","0.44214529027671634","0.44214529027671634","0.4610342625122746","0.4610342625122746","0.4610342625122746"
"318","0.4709445411831147","0.4709445411831147","0.4709445411831147","0.43132459275529145","0.43132459275529145","0.43132459275529145","0.42620136832005623","0.42620136832005623","0.42620136832005623","0.41381078013036043","0.41381078013036043","0.41381078013036043","0.47679502472433366","0.47679502472433366","0.47679502472433366","0.45437974489974686","0.45437974489974686","0.45437974489974686","0.4297487959122954","0.4297487959122954","0.4297487959122954","0.4413365154060996","0.4413365154060996","0.4413365154060996","0.4594629906332829","0.4594629906332829","0.4594629906332829"
"319","0.47110765941793736","0.47110765941793736","0.47110765941793736","0.4316820517782817","0.4316820517782817","0.4316820517782817","0.42748737894335853","0.42748737894335853","0.42748737894335853","0.4145811358378425","0.4145811358378425","0.4145811358378425","0.47732509274999146","0.47732509274999146","0.47732509274999146","0.456016940878661","0.456016940878661","0.456016940878661","0.4300903200695174","0.4300903200695174","0.4300903200695174","0.4418401394346117","0.4418401394346117","0.4418401394346117","0.4610401762716859","0.4610401762716859","0.4610401762716859"
"320","0.47064991758386726","0.47064991758386726","0.47064991758386726","0.4322338903746113","0.4322338903746113","0.4322338903746113","0.4281906721043327","0.4281906721043327","0.4281906721043327","0.41487518711406407","0.41487518711406407","0.41487518711406407","0.47860571446668343","0.47860571446668343","0.47860571446668343","0.4519073560735006","0.4519073560735006","0.4519073560735006","0.4242189026872252","0.4242189026872252","0.4242189026872252","0.44257077239047987","0.44257077239047987","0.44257077239047987","0.4613359232443806","0.4613359232443806","0.4613359232443806"
"321","0.4708076146078561","0.4708076146078561","0.4708076146078561","0.4318031572603783","0.4318031572603783","0.4318031572603783","0.42807971965252606","0.42807971965252606","0.42807971965252606","0.4170515996706056","0.4170515996706056","0.4170515996706056","0.47975600838410537","0.47975600838410537","0.47975600838410537","0.45535060767614904","0.45535060767614904","0.45535060767614904","0.43082144911777825","0.43082144911777825","0.43082144911777825","0.4431773198191161","0.4431773198191161","0.4431773198191161","0.4625510716637275","0.4625510716637275","0.4625510716637275"
"322","0.4707011530511024","0.4707011530511024","0.4707011530511024","0.4326882293772706","0.4326882293772706","0.4326882293772706","0.428527869014044","0.428527869014044","0.428527869014044","0.4177617309757439","0.4177617309757439","0.4177617309757439","0.47818322697658594","0.47818322697658594","0.47818322697658594","0.45576736036506943","0.45576736036506943","0.45576736036506943","0.4307729007839154","0.4307729007839154","0.4307729007839154","0.44339734817903453","0.44339734817903453","0.44339734817903453","0.4627898583986098","0.4627898583986098","0.4627898583986098"
"323","0.47082153542030586","0.47082153542030586","0.47082153542030586","0.4329004231750584","0.4329004231750584","0.4329004231750584","0.42905759073954136","0.42905759073954136","0.42905759073954136","0.41899294446795415","0.41899294446795415","0.41899294446795415","0.4770357763922877","0.4770357763922877","0.4770357763922877","0.4560239606501991","0.4560239606501991","0.4560239606501991","0.43112912958345584","0.43112912958345584","0.43112912958345584","0.4438513042970228","0.4438513042970228","0.4438513042970228","0.4626150987195569","0.4626150987195569","0.4626150987195569"
"324","0.4713219812096526","0.4713219812096526","0.4713219812096526","0.4333833602407962","0.4333833602407962","0.4333833602407962","0.43023615189209985","0.43023615189209985","0.43023615189209985","0.41979100168966144","0.41979100168966144","0.41979100168966144","0.47699923530856403","0.47699923530856403","0.47699923530856403","0.4556169128015351","0.4556169128015351","0.4556169128015351","0.43163032765654824","0.43163032765654824","0.43163032765654824","0.4449825542844223","0.4449825542844223","0.4449825542844223","0.4627655039070577","0.4627655039070577","0.4627655039070577"
"325","0.47271269911399816","0.47271269911399816","0.47271269911399816","0.4348938523257814","0.4348938523257814","0.4348938523257814","0.43067154646433625","0.43067154646433625","0.43067154646433625","0.4202958080910377","0.4202958080910377","0.4202958080910377","0.4766519970440232","0.4766519970440232","0.4766519970440232","0.4557487456483008","0.4557487456483008","0.4557487456483008","0.42680610759207743","0.42680610759207743","0.42680610759207743","0.4457299101275032","0.4457299101275032","0.4457299101275032","0.4629055450672659","0.4629055450672659","0.4629055450672659"
"326","0.47259452642240996","0.47259452642240996","0.47259452642240996","0.43433721690118954","0.43433721690118954","0.43433721690118954","0.4323046296605155","0.4323046296605155","0.4323046296605155","0.42165197218260275","0.42165197218260275","0.42165197218260275","0.4764834824800028","0.4764834824800028","0.4764834824800028","0.4550935717621189","0.4550935717621189","0.4550935717621189","0.42760419773264446","0.42760419773264446","0.42760419773264446","0.446300848377843","0.446300848377843","0.446300848377843","0.4637135435131261","0.4637135435131261","0.4637135435131261"
