"Step","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX"
"421","0.457077325492242","0.457077325492242","0.457077325492242","0.32198063852135406","0.32198063852135406","0.32198063852135406","0.4935325053324125","0.4935325053324125","0.4935325053324125","0.4170671871056377","0.4170671871056377","0.4170671871056377","0.4864883121213944","0.4864883121213944","0.4864883121213944","0.26737738131632216","0.26737738131632216","0.26737738131632216","0.35891955868744896","0.35891955868744896","0.35891955868744896","0.29221718173419947","0.29221718173419947","0.29221718173419947","0.23506097689778419","0.23506097689778419","0.23506097689778419","0.20375412628242684","0.20375412628242684","0.20375412628242684"
"422","0.45737128994774834","0.45737128994774834","0.45737128994774834","0.32182927001085876","0.32182927001085876","0.32182927001085876","0.49391421830438687","0.49391421830438687","0.49391421830438687","0.4191925586033692","0.4191925586033692","0.4191925586033692","0.4865177636493552","0.4865177636493552","0.4865177636493552","0.2672472164118129","0.2672472164118129","0.2672472164118129","0.3592584103695356","0.3592584103695356","0.3592584103695356","0.2924332098806753","0.2924332098806753","0.2924332098806753","0.23611515559373433","0.23611515559373433","0.23611515559373433","0.20622231761715365","0.20622231761715365","0.20622231761715365"
"423","0.458382911352381","0.458382911352381","0.458382911352381","0.32251514311935126","0.32251514311935126","0.32251514311935126","0.4930394087399938","0.4930394087399938","0.4930394087399938","0.4197074388144354","0.4197074388144354","0.4197074388144354","0.4869362151947995","0.4869362151947995","0.4869362151947995","0.2672322552532945","0.2672322552532945","0.2672322552532945","0.3603151362027698","0.3603151362027698","0.3603151362027698","0.293272395937589","0.293272395937589","0.293272395937589","0.23593385923840418","0.23593385923840418","0.23593385923840418","0.20498643448496082","0.20498643448496082","0.20498643448496082"
"424","0.4581933626100604","0.4581933626100604","0.4581933626100604","0.32251061930122277","0.32251061930122277","0.32251061930122277","0.4934721641632896","0.4934721641632896","0.4934721641632896","0.4200924830243874","0.4200924830243874","0.4200924830243874","0.48699903053141674","0.48699903053141674","0.48699903053141674","0.2667642139612499","0.2667642139612499","0.2667642139612499","0.3602114556434479","0.3602114556434479","0.3602114556434479","0.29362227919361905","0.29362227919361905","0.29362227919361905","0.2360847994007448","0.2360847994007448","0.2360847994007448","0.20532606000637932","0.20532606000637932","0.20532606000637932"
"425","0.459719533529928","0.459719533529928","0.459719533529928","0.322803574278446","0.322803574278446","0.322803574278446","0.4931105643084141","0.4931105643084141","0.4931105643084141","0.42034015215100295","0.42034015215100295","0.42034015215100295","0.4865505076634043","0.4865505076634043","0.4865505076634043","0.2663717098660427","0.2663717098660427","0.2663717098660427","0.3599415571993615","0.3599415571993615","0.3599415571993615","0.29414674458906104","0.29414674458906104","0.29414674458906104","0.23559655065056662","0.23559655065056662","0.23559655065056662","0.20677017506827644","0.20677017506827644","0.20677017506827644"
"426","0.4597832845821881","0.4597832845821881","0.4597832845821881","0.32304902209089814","0.32304902209089814","0.32304902209089814","0.49356560283025697","0.49356560283025697","0.49356560283025697","0.4198651865862878","0.4198651865862878","0.4198651865862878","0.4876807714702712","0.4876807714702712","0.4876807714702712","0.2665756527389842","0.2665756527389842","0.2665756527389842","0.36032296754893134","0.36032296754893134","0.36032296754893134","0.29440354600775814","0.29440354600775814","0.29440354600775814","0.2357205524592297","0.2357205524592297","0.2357205524592297","0.2070006859552796","0.2070006859552796","0.2070006859552796"
"427","0.4596631238460536","0.4596631238460536","0.4596631238460536","0.3233889677630175","0.3233889677630175","0.3233889677630175","0.493424281950628","0.493424281950628","0.493424281950628","0.422617521823895","0.422617521823895","0.422617521823895","0.4880261509761907","0.4880261509761907","0.4880261509761907","0.2667603863188477","0.2667603863188477","0.2667603863188477","0.36186951790253036","0.36186951790253036","0.36186951790253036","0.2940597060738614","0.2940597060738614","0.2940597060738614","0.23379356787324487","0.23379356787324487","0.23379356787324487","0.2065255078291453","0.2065255078291453","0.2065255078291453"
"428","0.4597928382129311","0.4597928382129311","0.4597928382129311","0.32323194807940275","0.32323194807940275","0.32323194807940275","0.4932816854362386","0.4932816854362386","0.4932816854362386","0.4227529148816288","0.4227529148816288","0.4227529148816288","0.48715727381215107","0.48715727381215107","0.48715727381215107","0.2666066772332569","0.2666066772332569","0.2666066772332569","0.3624500805677756","0.3624500805677756","0.3624500805677756","0.29433123819378343","0.29433123819378343","0.29433123819378343","0.23397312554920935","0.23397312554920935","0.23397312554920935","0.2067287717108","0.2067287717108","0.2067287717108"
"429","0.45967219837442297","0.45967219837442297","0.45967219837442297","0.3236936842747212","0.3236936842747212","0.3236936842747212","0.4933429747686322","0.4933429747686322","0.4933429747686322","0.4231080526225954","0.4231080526225954","0.4231080526225954","0.48732886152164584","0.48732886152164584","0.48732886152164584","0.26697151939037567","0.26697151939037567","0.26697151939037567","0.3628479450450357","0.3628479450450357","0.3628479450450357","0.2948200893578306","0.2948200893578306","0.2948200893578306","0.23481172499845204","0.23481172499845204","0.23481172499845204","0.20701327153122562","0.20701327153122562","0.20701327153122562"
"430","0.459792401693917","0.459792401693917","0.459792401693917","0.32425170235851963","0.32425170235851963","0.32425170235851963","0.4938221000518481","0.4938221000518481","0.4938221000518481","0.42314560852897604","0.42314560852897604","0.42314560852897604","0.48758764096709706","0.48758764096709706","0.48758764096709706","0.2661893633586569","0.2661893633586569","0.2661893633586569","0.3639715112600413","0.3639715112600413","0.3639715112600413","0.2955243752699409","0.2955243752699409","0.2955243752699409","0.23483792775182807","0.23483792775182807","0.23483792775182807","0.2070732649094669","0.2070732649094669","0.2070732649094669"
"431","0.45955463197974566","0.45955463197974566","0.45955463197974566","0.32491534723593035","0.32491534723593035","0.32491534723593035","0.4942386071202462","0.4942386071202462","0.4942386071202462","0.4234419206322825","0.4234419206322825","0.4234419206322825","0.4843294464706389","0.4843294464706389","0.4843294464706389","0.26495566284139044","0.26495566284139044","0.26495566284139044","0.36507737996634204","0.36507737996634204","0.36507737996634204","0.2954540931328137","0.2954540931328137","0.2954540931328137","0.23494491155732486","0.23494491155732486","0.23494491155732486","0.20730754753766","0.20730754753766","0.20730754753766"
"432","0.45960356481594067","0.45960356481594067","0.45960356481594067","0.32521214340308396","0.32521214340308396","0.32521214340308396","0.49362793553638196","0.49362793553638196","0.49362793553638196","0.4269667839036475","0.4269667839036475","0.4269667839036475","0.4860754747650897","0.4860754747650897","0.4860754747650897","0.26535277889667896","0.26535277889667896","0.26535277889667896","0.3647733584722013","0.3647733584722013","0.3647733584722013","0.29582677112955325","0.29582677112955325","0.29582677112955325","0.23337695683811838","0.23337695683811838","0.23337695683811838","0.2073857804511696","0.2073857804511696","0.2073857804511696"
"433","0.45801478013389296","0.45801478013389296","0.45801478013389296","0.32485752529141937","0.32485752529141937","0.32485752529141937","0.49374307180104793","0.49374307180104793","0.49374307180104793","0.4274277703255025","0.4274277703255025","0.4274277703255025","0.48473017527622775","0.48473017527622775","0.48473017527622775","0.26515422711521475","0.26515422711521475","0.26515422711521475","0.36529487495076135","0.36529487495076135","0.36529487495076135","0.29682002421514336","0.29682002421514336","0.29682002421514336","0.23526343745033468","0.23526343745033468","0.23526343745033468","0.20797901296228932","0.20797901296228932","0.20797901296228932"
"434","0.459255056842392","0.459255056842392","0.459255056842392","0.325505167909777","0.325505167909777","0.325505167909777","0.49363754812368954","0.49363754812368954","0.49363754812368954","0.42747118933396727","0.42747118933396727","0.42747118933396727","0.48481245798670913","0.48481245798670913","0.48481245798670913","0.26680123907501063","0.26680123907501063","0.26680123907501063","0.3653133005593739","0.3653133005593739","0.3653133005593739","0.29665726646652024","0.29665726646652024","0.29665726646652024","0.23504076732229537","0.23504076732229537","0.23504076732229537","0.2083794941882015","0.2083794941882015","0.2083794941882015"
"435","0.458649842121868","0.458649842121868","0.458649842121868","0.3252458607852981","0.3252458607852981","0.3252458607852981","0.4935780392818306","0.4935780392818306","0.4935780392818306","0.4277988446067516","0.4277988446067516","0.4277988446067516","0.48343711160638503","0.48343711160638503","0.48343711160638503","0.2667405771442972","0.2667405771442972","0.2667405771442972","0.366556261300241","0.366556261300241","0.366556261300241","0.2976038427816361","0.2976038427816361","0.2976038427816361","0.2355640027828811","0.2355640027828811","0.2355640027828811","0.207835782625999","0.207835782625999","0.207835782625999"
"436","0.4594990577532505","0.4594990577532505","0.4594990577532505","0.325231323750767","0.325231323750767","0.325231323750767","0.4937912251125265","0.4937912251125265","0.4937912251125265","0.42897541444301157","0.42897541444301157","0.42897541444301157","0.4849306627679648","0.4849306627679648","0.4849306627679648","0.2648375808613776","0.2648375808613776","0.2648375808613776","0.3668210963566873","0.3668210963566873","0.3668210963566873","0.2980442161277064","0.2980442161277064","0.2980442161277064","0.23342279571963565","0.23342279571963565","0.23342279571963565","0.20809374604384637","0.20809374604384637","0.20809374604384637"
"437","0.4591378799480449","0.4591378799480449","0.4591378799480449","0.325416221712325","0.325416221712325","0.325416221712325","0.4938537637715492","0.4938537637715492","0.4938537637715492","0.43042026791741694","0.43042026791741694","0.43042026791741694","0.4848283026968271","0.4848283026968271","0.4848283026968271","0.2652390119220961","0.2652390119220961","0.2652390119220961","0.3672282274347678","0.3672282274347678","0.3672282274347678","0.2986400148323328","0.2986400148323328","0.2986400148323328","0.23321530863585777","0.23321530863585777","0.23321530863585777","0.20813892324557587","0.20813892324557587","0.20813892324557587"
"438","0.45861584928762456","0.45861584928762456","0.45861584928762456","0.3253480016427726","0.3253480016427726","0.3253480016427726","0.4937166618239843","0.4937166618239843","0.4937166618239843","0.43000310046623147","0.43000310046623147","0.43000310046623147","0.48661928544083016","0.48661928544083016","0.48661928544083016","0.26486229616028445","0.26486229616028445","0.26486229616028445","0.36689384369055433","0.36689384369055433","0.36689384369055433","0.2996509475785686","0.2996509475785686","0.2996509475785686","0.2337642870973075","0.2337642870973075","0.2337642870973075","0.2071363863914896","0.2071363863914896","0.2071363863914896"
"439","0.45865572954260014","0.45865572954260014","0.45865572954260014","0.3255857014591813","0.3255857014591813","0.3255857014591813","0.49366920930796954","0.49366920930796954","0.49366920930796954","0.4306099985310296","0.4306099985310296","0.4306099985310296","0.4865727922981471","0.4865727922981471","0.4865727922981471","0.26419714500281116","0.26419714500281116","0.26419714500281116","0.3672938911888647","0.3672938911888647","0.3672938911888647","0.2993844435420816","0.2993844435420816","0.2993844435420816","0.23437612818505887","0.23437612818505887","0.23437612818505887","0.2073975189100218","0.2073975189100218","0.2073975189100218"
"440","0.45978886684193765","0.45978886684193765","0.45978886684193765","0.32561881316887037","0.32561881316887037","0.32561881316887037","0.4938616340116541","0.4938616340116541","0.4938616340116541","0.4303847385432881","0.4303847385432881","0.4303847385432881","0.4866416112683493","0.4866416112683493","0.4866416112683493","0.26456774543797446","0.26456774543797446","0.26456774543797446","0.36843459570880377","0.36843459570880377","0.36843459570880377","0.3005201717095808","0.3005201717095808","0.3005201717095808","0.23347242959359427","0.23347242959359427","0.23347242959359427","0.20841780834626533","0.20841780834626533","0.20841780834626533"
"441","0.4588784967229924","0.4588784967229924","0.4588784967229924","0.32563277957457576","0.32563277957457576","0.32563277957457576","0.49377664344536554","0.49377664344536554","0.49377664344536554","0.4302656902578891","0.4302656902578891","0.4302656902578891","0.4894720619925808","0.4894720619925808","0.4894720619925808","0.26422173563353457","0.26422173563353457","0.26422173563353457","0.3686215277622877","0.3686215277622877","0.3686215277622877","0.3032552474001787","0.3032552474001787","0.3032552474001787","0.23434986324949236","0.23434986324949236","0.23434986324949236","0.20715808546602535","0.20715808546602535","0.20715808546602535"
"442","0.458647858990307","0.458647858990307","0.458647858990307","0.3254742393672735","0.3254742393672735","0.3254742393672735","0.49424971371054566","0.49424971371054566","0.49424971371054566","0.4297440099253405","0.4297440099253405","0.4297440099253405","0.4871800241087152","0.4871800241087152","0.4871800241087152","0.2642748699250381","0.2642748699250381","0.2642748699250381","0.36928768533596157","0.36928768533596157","0.36928768533596157","0.3016608090048223","0.3016608090048223","0.3016608090048223","0.23348010852460843","0.23348010852460843","0.23348010852460843","0.2083561825048664","0.2083561825048664","0.2083561825048664"
"443","0.4585365083170053","0.4585365083170053","0.4585365083170053","0.3257627032820903","0.3257627032820903","0.3257627032820903","0.4927655288182082","0.4927655288182082","0.4927655288182082","0.4298715892758592","0.4298715892758592","0.4298715892758592","0.4880839060758571","0.4880839060758571","0.4880839060758571","0.2640724597011858","0.2640724597011858","0.2640724597011858","0.36892100881857137","0.36892100881857137","0.36892100881857137","0.3017318394413803","0.3017318394413803","0.3017318394413803","0.2335148274457049","0.2335148274457049","0.2335148274457049","0.2067156907685594","0.2067156907685594","0.2067156907685594"
"444","0.457852516236188","0.457852516236188","0.457852516236188","0.32636151691653004","0.32636151691653004","0.32636151691653004","0.4931151930190033","0.4931151930190033","0.4931151930190033","0.42945590432637065","0.42945590432637065","0.42945590432637065","0.4907724065014169","0.4907724065014169","0.4907724065014169","0.2611297925513663","0.2611297925513663","0.2611297925513663","0.37015082870899507","0.37015082870899507","0.37015082870899507","0.3023446140569051","0.3023446140569051","0.3023446140569051","0.23299560425416033","0.23299560425416033","0.23299560425416033","0.2065618475530496","0.2065618475530496","0.2065618475530496"
"445","0.4581014187515367","0.4581014187515367","0.4581014187515367","0.3266154914548328","0.3266154914548328","0.3266154914548328","0.49305210550280126","0.49305210550280126","0.49305210550280126","0.42941977284254534","0.42941977284254534","0.42941977284254534","0.4878522113003466","0.4878522113003466","0.4878522113003466","0.2613605201595794","0.2613605201595794","0.2613605201595794","0.3698955786193323","0.3698955786193323","0.3698955786193323","0.3031887568268737","0.3031887568268737","0.3031887568268737","0.23257701005751508","0.23257701005751508","0.23257701005751508","0.2068856278309235","0.2068856278309235","0.2068856278309235"
"446","0.45896207466716843","0.45896207466716843","0.45896207466716843","0.32693881325344887","0.32693881325344887","0.32693881325344887","0.49364251643467405","0.49364251643467405","0.49364251643467405","0.4295618309412604","0.4295618309412604","0.4295618309412604","0.4900307137386894","0.4900307137386894","0.4900307137386894","0.2619473118816989","0.2619473118816989","0.2619473118816989","0.3699469491709811","0.3699469491709811","0.3699469491709811","0.304668616517669","0.304668616517669","0.304668616517669","0.23276974410226403","0.23276974410226403","0.23276974410226403","0.206382243033115","0.206382243033115","0.206382243033115"
"447","0.4587279754154814","0.4587279754154814","0.4587279754154814","0.3270773596426694","0.3270773596426694","0.3270773596426694","0.49313824505182613","0.49313824505182613","0.49313824505182613","0.42994404343658227","0.42994404343658227","0.42994404343658227","0.4902484676166428","0.4902484676166428","0.4902484676166428","0.2611219569342039","0.2611219569342039","0.2611219569342039","0.3712038930864087","0.3712038930864087","0.3712038930864087","0.3027755583790168","0.3027755583790168","0.3027755583790168","0.23326858508088644","0.23326858508088644","0.23326858508088644","0.2064144484237056","0.2064144484237056","0.2064144484237056"
"448","0.45896853560597617","0.45896853560597617","0.45896853560597617","0.32728454973660437","0.32728454973660437","0.32728454973660437","0.4934550872575946","0.4934550872575946","0.4934550872575946","0.4298037329362081","0.4298037329362081","0.4298037329362081","0.48999738411116855","0.48999738411116855","0.48999738411116855","0.26191154280479045","0.26191154280479045","0.26191154280479045","0.3711022649594711","0.3711022649594711","0.3711022649594711","0.2973917263264708","0.2973917263264708","0.2973917263264708","0.2323467210225831","0.2323467210225831","0.2323467210225831","0.20415435190531567","0.20415435190531567","0.20415435190531567"
"449","0.4593941738204845","0.4593941738204845","0.4593941738204845","0.3270111291878031","0.3270111291878031","0.3270111291878031","0.4933582232823083","0.4933582232823083","0.4933582232823083","0.4302297988968282","0.4302297988968282","0.4302297988968282","0.48988929850225543","0.48988929850225543","0.48988929850225543","0.2618920716073804","0.2618920716073804","0.2618920716073804","0.37216656620129257","0.37216656620129257","0.37216656620129257","0.29726503939442994","0.29726503939442994","0.29726503939442994","0.23333009156064363","0.23333009156064363","0.23333009156064363","0.20559438439581373","0.20559438439581373","0.20559438439581373"
"450","0.46036245188342717","0.46036245188342717","0.46036245188342717","0.32566317081444834","0.32566317081444834","0.32566317081444834","0.49359698259408535","0.49359698259408535","0.49359698259408535","0.4333553094896259","0.4333553094896259","0.4333553094896259","0.49004569882353705","0.49004569882353705","0.49004569882353705","0.2617116302029502","0.2617116302029502","0.2617116302029502","0.37238335207603623","0.37238335207603623","0.37238335207603623","0.29792508721958444","0.29792508721958444","0.29792508721958444","0.2334650870918869","0.2334650870918869","0.2334650870918869","0.20681686293862822","0.20681686293862822","0.20681686293862822"
"451","0.4609540244723106","0.4609540244723106","0.4609540244723106","0.3261468343208891","0.3261468343208891","0.3261468343208891","0.49360410209818484","0.49360410209818484","0.49360410209818484","0.42959356426922846","0.42959356426922846","0.42959356426922846","0.4915783078978713","0.4915783078978713","0.4915783078978713","0.26232395768916317","0.26232395768916317","0.26232395768916317","0.3729731193640979","0.3729731193640979","0.3729731193640979","0.29868375168205963","0.29868375168205963","0.29868375168205963","0.23303331290926818","0.23303331290926818","0.23303331290926818","0.20607601670548295","0.20607601670548295","0.20607601670548295"
"452","0.4606907428182311","0.4606907428182311","0.4606907428182311","0.32614391522338027","0.32614391522338027","0.32614391522338027","0.4934196417662394","0.4934196417662394","0.4934196417662394","0.4324596659852371","0.4324596659852371","0.4324596659852371","0.49159249431024676","0.49159249431024676","0.49159249431024676","0.2615435779610483","0.2615435779610483","0.2615435779610483","0.3732701025649817","0.3732701025649817","0.3732701025649817","0.2999325156072057","0.2999325156072057","0.2999325156072057","0.23110959657212246","0.23110959657212246","0.23110959657212246","0.20665481300958197","0.20665481300958197","0.20665481300958197"
"453","0.4609599066944503","0.4609599066944503","0.4609599066944503","0.32653172505332695","0.32653172505332695","0.32653172505332695","0.49316286435415535","0.49316286435415535","0.49316286435415535","0.43380071234621337","0.43380071234621337","0.43380071234621337","0.4904138926036446","0.4904138926036446","0.4904138926036446","0.2610070136191001","0.2610070136191001","0.2610070136191001","0.37374118066256","0.37374118066256","0.37374118066256","0.30025085693884423","0.30025085693884423","0.30025085693884423","0.23149565107840997","0.23149565107840997","0.23149565107840997","0.20744779269097907","0.20744779269097907","0.20744779269097907"
"454","0.4613107130332748","0.4613107130332748","0.4613107130332748","0.32628650223561995","0.32628650223561995","0.32628650223561995","0.4936367189434614","0.4936367189434614","0.4936367189434614","0.43426793540757935","0.43426793540757935","0.43426793540757935","0.49071718865161634","0.49071718865161634","0.49071718865161634","0.26185237357245034","0.26185237357245034","0.26185237357245034","0.37420548246359786","0.37420548246359786","0.37420548246359786","0.2977220971892815","0.2977220971892815","0.2977220971892815","0.23150590715152272","0.23150590715152272","0.23150590715152272","0.20810461039233424","0.20810461039233424","0.20810461039233424"
"455","0.4617198551745335","0.4617198551745335","0.4617198551745335","0.3270571012813178","0.3270571012813178","0.3270571012813178","0.4934726898770285","0.4934726898770285","0.4934726898770285","0.4345359417226372","0.4345359417226372","0.4345359417226372","0.4908877138704456","0.4908877138704456","0.4908877138704456","0.260874789087553","0.260874789087553","0.260874789087553","0.37458086517032535","0.37458086517032535","0.37458086517032535","0.2977551971841547","0.2977551971841547","0.2977551971841547","0.2316946027114619","0.2316946027114619","0.2316946027114619","0.20937005114545418","0.20937005114545418","0.20937005114545418"
"456","0.4616347493469538","0.4616347493469538","0.4616347493469538","0.3271498013845249","0.3271498013845249","0.3271498013845249","0.4929466346527443","0.4929466346527443","0.4929466346527443","0.43464595250380345","0.43464595250380345","0.43464595250380345","0.48756839448967043","0.48756839448967043","0.48756839448967043","0.26388607906267963","0.26388607906267963","0.26388607906267963","0.37546561978007076","0.37546561978007076","0.37546561978007076","0.2983397405083903","0.2983397405083903","0.2983397405083903","0.2316368352671911","0.2316368352671911","0.2316368352671911","0.20881126718193682","0.20881126718193682","0.20881126718193682"
"457","0.4616318824175388","0.4616318824175388","0.4616318824175388","0.32723655721837297","0.32723655721837297","0.32723655721837297","0.49290730645611086","0.49290730645611086","0.49290730645611086","0.4344118346845901","0.4344118346845901","0.4344118346845901","0.48806765970657334","0.48806765970657334","0.48806765970657334","0.2637595531679665","0.2637595531679665","0.2637595531679665","0.3756882325367939","0.3756882325367939","0.3756882325367939","0.2993009050295991","0.2993009050295991","0.2993009050295991","0.2327778113540769","0.2327778113540769","0.2327778113540769","0.20926051045179098","0.20926051045179098","0.20926051045179098"
"458","0.4620418237401418","0.4620418237401418","0.4620418237401418","0.32760766868573804","0.32760766868573804","0.32760766868573804","0.49348869003676554","0.49348869003676554","0.49348869003676554","0.4322038820330995","0.4322038820330995","0.4322038820330995","0.4843231576524983","0.4843231576524983","0.4843231576524983","0.26393233094551954","0.26393233094551954","0.26393233094551954","0.3760461106852813","0.3760461106852813","0.3760461106852813","0.2989065822867241","0.2989065822867241","0.2989065822867241","0.23075943508820695","0.23075943508820695","0.23075943508820695","0.21079011046908133","0.21079011046908133","0.21079011046908133"
"459","0.46159622537373785","0.46159622537373785","0.46159622537373785","0.3277422320901408","0.3277422320901408","0.3277422320901408","0.49292789622922","0.49292789622922","0.49292789622922","0.4337977466995994","0.4337977466995994","0.4337977466995994","0.48408770896875586","0.48408770896875586","0.48408770896875586","0.26411424736364164","0.26411424736364164","0.26411424736364164","0.3763153244621487","0.3763153244621487","0.3763153244621487","0.2994010594915916","0.2994010594915916","0.2994010594915916","0.23106412019866038","0.23106412019866038","0.23106412019866038","0.2102228404729417","0.2102228404729417","0.2102228404729417"
"460","0.46171731961154827","0.46171731961154827","0.46171731961154827","0.32824832546934707","0.32824832546934707","0.32824832546934707","0.493296399125825","0.493296399125825","0.493296399125825","0.43347287330067386","0.43347287330067386","0.43347287330067386","0.48409679173791975","0.48409679173791975","0.48409679173791975","0.264894481153646","0.264894481153646","0.264894481153646","0.376202738433855","0.376202738433855","0.376202738433855","0.2994862522335572","0.2994862522335572","0.2994862522335572","0.2315492942987861","0.2315492942987861","0.2315492942987861","0.2107686938804943","0.2107686938804943","0.2107686938804943"
"461","0.46188141671283744","0.46188141671283744","0.46188141671283744","0.3281206438609672","0.3281206438609672","0.3281206438609672","0.4936078427169251","0.4936078427169251","0.4936078427169251","0.43373274018354196","0.43373274018354196","0.43373274018354196","0.4840442001766756","0.4840442001766756","0.4840442001766756","0.2653925030194902","0.2653925030194902","0.2653925030194902","0.37654756580886717","0.37654756580886717","0.37654756580886717","0.30004568088272193","0.30004568088272193","0.30004568088272193","0.23139950096091338","0.23139950096091338","0.23139950096091338","0.21119559048705247","0.21119559048705247","0.21119559048705247"
"462","0.46203193099476986","0.46203193099476986","0.46203193099476986","0.32823370187852624","0.32823370187852624","0.32823370187852624","0.49348443349897964","0.49348443349897964","0.49348443349897964","0.4323632389284294","0.4323632389284294","0.4323632389284294","0.483870413024221","0.483870413024221","0.483870413024221","0.2648330027176512","0.2648330027176512","0.2648330027176512","0.3769770504617499","0.3769770504617499","0.3769770504617499","0.29977886106843155","0.29977886106843155","0.29977886106843155","0.23076430764663988","0.23076430764663988","0.23076430764663988","0.21107961455100116","0.21107961455100116","0.21107961455100116"
"463","0.4619716636888368","0.4619716636888368","0.4619716636888368","0.32833287782683873","0.32833287782683873","0.32833287782683873","0.49351503462598817","0.49351503462598817","0.49351503462598817","0.4328644299026917","0.4328644299026917","0.4328644299026917","0.4845208217606194","0.4845208217606194","0.4845208217606194","0.2648547713584816","0.2648547713584816","0.2648547713584816","0.37746885298368504","0.37746885298368504","0.37746885298368504","0.3058997769301831","0.3058997769301831","0.3058997769301831","0.23107900945889204","0.23107900945889204","0.23107900945889204","0.2127091991725773","0.2127091991725773","0.2127091991725773"
"464","0.46186620084318614","0.46186620084318614","0.46186620084318614","0.3283811202313993","0.3283811202313993","0.3283811202313993","0.4936872092432554","0.4936872092432554","0.4936872092432554","0.4285687378347074","0.4285687378347074","0.4285687378347074","0.48458785470196947","0.48458785470196947","0.48458785470196947","0.26510966646739753","0.26510966646739753","0.26510966646739753","0.37775291341101747","0.37775291341101747","0.37775291341101747","0.306225014537735","0.306225014537735","0.306225014537735","0.23162843188352075","0.23162843188352075","0.23162843188352075","0.2123013501056422","0.2123013501056422","0.2123013501056422"
"465","0.4611620941808765","0.4611620941808765","0.4611620941808765","0.3279261667108301","0.3279261667108301","0.3279261667108301","0.49385502889989985","0.49385502889989985","0.49385502889989985","0.4285131684358269","0.4285131684358269","0.4285131684358269","0.4853766579780347","0.4853766579780347","0.4853766579780347","0.2647497282812105","0.2647497282812105","0.2647497282812105","0.37733572698498613","0.37733572698498613","0.37733572698498613","0.304307406084299","0.304307406084299","0.304307406084299","0.23178027517070388","0.23178027517070388","0.23178027517070388","0.2123812665461992","0.2123812665461992","0.2123812665461992"
"466","0.46071222065607415","0.46071222065607415","0.46071222065607415","0.32818529357406384","0.32818529357406384","0.32818529357406384","0.4894609666163004","0.4894609666163004","0.4894609666163004","0.43236995661613314","0.43236995661613314","0.43236995661613314","0.4851767878924275","0.4851767878924275","0.4851767878924275","0.2653128757777779","0.2653128757777779","0.2653128757777779","0.3774842576940881","0.3774842576940881","0.3774842576940881","0.3040105244039971","0.3040105244039971","0.3040105244039971","0.23199735590616546","0.23199735590616546","0.23199735590616546","0.21250951132105922","0.21250951132105922","0.21250951132105922"
