"Step","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX"
"409","0.4551750836894366","0.4551750836894366","0.4551750836894366","0.32137788441979526","0.32137788441979526","0.32137788441979526","0.4923738799387599","0.4923738799387599","0.4923738799387599","0.42135184312698304","0.42135184312698304","0.42135184312698304","0.4818100986087074","0.4818100986087074","0.4818100986087074","0.4609825504441125","0.4609825504441125","0.4609825504441125","0.4910346567419139","0.4910346567419139","0.4910346567419139","0.4973745448184329","0.4973745448184329","0.4973745448184329","0.5157614661172822","0.5157614661172822","0.5157614661172822","0.4961798883272239","0.4961798883272239","0.4961798883272239"
"410","0.455286463983782","0.455286463983782","0.455286463983782","0.32174298574535654","0.32174298574535654","0.32174298574535654","0.49282007184303933","0.49282007184303933","0.49282007184303933","0.4211265524862785","0.4211265524862785","0.4211265524862785","0.48192342654047693","0.48192342654047693","0.48192342654047693","0.4610355817647208","0.4610355817647208","0.4610355817647208","0.4905956164543871","0.4905956164543871","0.4905956164543871","0.49730994199279116","0.49730994199279116","0.49730994199279116","0.5149063630356314","0.5149063630356314","0.5149063630356314","0.4967026484973849","0.4967026484973849","0.4967026484973849"
"411","0.455739491191529","0.455739491191529","0.455739491191529","0.32103532370742016","0.32103532370742016","0.32103532370742016","0.4926406713082783","0.4926406713082783","0.4926406713082783","0.42134168822453166","0.42134168822453166","0.42134168822453166","0.4820094298448363","0.4820094298448363","0.4820094298448363","0.46146805255805107","0.46146805255805107","0.46146805255805107","0.49070903509945923","0.49070903509945923","0.49070903509945923","0.49776476685431986","0.49776476685431986","0.49776476685431986","0.5152268708472656","0.5152268708472656","0.5152268708472656","0.4964263482300498","0.4964263482300498","0.4964263482300498"
"412","0.4565002392453461","0.4565002392453461","0.4565002392453461","0.32236475479353754","0.32236475479353754","0.32236475479353754","0.49280073358222815","0.49280073358222815","0.49280073358222815","0.4211403139263989","0.4211403139263989","0.4211403139263989","0.48209987257828996","0.48209987257828996","0.48209987257828996","0.4615839464626367","0.4615839464626367","0.4615839464626367","0.49080349938764833","0.49080349938764833","0.49080349938764833","0.4979990481844918","0.4979990481844918","0.4979990481844918","0.5161577974053353","0.5161577974053353","0.5161577974053353","0.49648965880567414","0.49648965880567414","0.49648965880567414"
"413","0.45642964927947804","0.45642964927947804","0.45642964927947804","0.3220857862954664","0.3220857862954664","0.3220857862954664","0.4928504670552024","0.4928504670552024","0.4928504670552024","0.4215609419665802","0.4215609419665802","0.4215609419665802","0.4824355505971828","0.4824355505971828","0.4824355505971828","0.46170463971244","0.46170463971244","0.46170463971244","0.49084999012168584","0.49084999012168584","0.49084999012168584","0.49311567796600814","0.49311567796600814","0.49311567796600814","0.5160931810915691","0.5160931810915691","0.5160931810915691","0.4981810469771611","0.4981810469771611","0.4981810469771611"
"414","0.4566800328267955","0.4566800328267955","0.4566800328267955","0.3213743135608624","0.3213743135608624","0.3213743135608624","0.49195734470278046","0.49195734470278046","0.49195734470278046","0.4216166965704906","0.4216166965704906","0.4216166965704906","0.48534949893132284","0.48534949893132284","0.48534949893132284","0.4617519860094786","0.4617519860094786","0.4617519860094786","0.49124572666710453","0.49124572666710453","0.49124572666710453","0.49456017455338885","0.49456017455338885","0.49456017455338885","0.5162878185723466","0.5162878185723466","0.5162878185723466","0.49367379048138377","0.49367379048138377","0.49367379048138377"
"415","0.45665413199312554","0.45665413199312554","0.45665413199312554","0.32135457942499634","0.32135457942499634","0.32135457942499634","0.49247176588290936","0.49247176588290936","0.49247176588290936","0.421801209010284","0.421801209010284","0.421801209010284","0.4859045581063919","0.4859045581063919","0.4859045581063919","0.4615910753647051","0.4615910753647051","0.4615910753647051","0.4912790382324893","0.4912790382324893","0.4912790382324893","0.4945109870499514","0.4945109870499514","0.4945109870499514","0.5163554818059692","0.5163554818059692","0.5163554818059692","0.4959720430706702","0.4959720430706702","0.4959720430706702"
"416","0.45709308665454534","0.45709308665454534","0.45709308665454534","0.3215611517243992","0.3215611517243992","0.3215611517243992","0.49223128455048787","0.49223128455048787","0.49223128455048787","0.42002871540238207","0.42002871540238207","0.42002871540238207","0.48596586375438583","0.48596586375438583","0.48596586375438583","0.46155237548166517","0.46155237548166517","0.46155237548166517","0.49133818952651903","0.49133818952651903","0.49133818952651903","0.4951467781682964","0.4951467781682964","0.4951467781682964","0.5158553670453403","0.5158553670453403","0.5158553670453403","0.49640452048906397","0.49640452048906397","0.49640452048906397"
"417","0.4570588978312113","0.4570588978312113","0.4570588978312113","0.32143696426128454","0.32143696426128454","0.32143696426128454","0.4920949354440597","0.4920949354440597","0.4920949354440597","0.4192391472370396","0.4192391472370396","0.4192391472370396","0.48626087403213547","0.48626087403213547","0.48626087403213547","0.4614019012227543","0.4614019012227543","0.4614019012227543","0.4904363508081891","0.4904363508081891","0.4904363508081891","0.4951312692214012","0.4951312692214012","0.4951312692214012","0.5161391312220195","0.5161391312220195","0.5161391312220195","0.49850215657248115","0.49850215657248115","0.49850215657248115"
"418","0.45705308012088797","0.45705308012088797","0.45705308012088797","0.3215493580937735","0.3215493580937735","0.3215493580937735","0.49200276523510317","0.49200276523510317","0.49200276523510317","0.4186203278337507","0.4186203278337507","0.4186203278337507","0.48611166436570363","0.48611166436570363","0.48611166436570363","0.46191683345392853","0.46191683345392853","0.46191683345392853","0.49060744247406796","0.49060744247406796","0.49060744247406796","0.4958077225637778","0.4958077225637778","0.4958077225637778","0.5159783022945935","0.5159783022945935","0.5159783022945935","0.4989024414831704","0.4989024414831704","0.4989024414831704"
"419","0.4573691164758328","0.4573691164758328","0.4573691164758328","0.32125915587951914","0.32125915587951914","0.32125915587951914","0.4926456893100142","0.4926456893100142","0.4926456893100142","0.41976906041636597","0.41976906041636597","0.41976906041636597","0.4864032041913921","0.4864032041913921","0.4864032041913921","0.4620718199287877","0.4620718199287877","0.4620718199287877","0.49036769960724946","0.49036769960724946","0.49036769960724946","0.4962118697191955","0.4962118697191955","0.4962118697191955","0.516113414956348","0.516113414956348","0.516113414956348","0.4987199043048614","0.4987199043048614","0.4987199043048614"
"420","0.45730115069002175","0.45730115069002175","0.45730115069002175","0.3220350964842704","0.3220350964842704","0.3220350964842704","0.4928473517858898","0.4928473517858898","0.4928473517858898","0.41829577935597345","0.41829577935597345","0.41829577935597345","0.48670018826484207","0.48670018826484207","0.48670018826484207","0.46273792444458905","0.46273792444458905","0.46273792444458905","0.4903190479103172","0.4903190479103172","0.4903190479103172","0.4955870289212241","0.4955870289212241","0.4955870289212241","0.5164070494885473","0.5164070494885473","0.5164070494885473","0.5015072400283129","0.5015072400283129","0.5015072400283129"
"421","0.457077325492242","0.457077325492242","0.457077325492242","0.32198063852135406","0.32198063852135406","0.32198063852135406","0.4935325053324125","0.4935325053324125","0.4935325053324125","0.4170671871056377","0.4170671871056377","0.4170671871056377","0.4864883121213944","0.4864883121213944","0.4864883121213944","0.4628178115364117","0.4628178115364117","0.4628178115364117","0.4902896372904957","0.4902896372904957","0.4902896372904957","0.49606473354738284","0.49606473354738284","0.49606473354738284","0.516258749472903","0.516258749472903","0.516258749472903","0.5014241834581179","0.5014241834581179","0.5014241834581179"
"422","0.45737128994774834","0.45737128994774834","0.45737128994774834","0.32182927001085876","0.32182927001085876","0.32182927001085876","0.49391421830438687","0.49391421830438687","0.49391421830438687","0.4191925586033692","0.4191925586033692","0.4191925586033692","0.4865177636493552","0.4865177636493552","0.4865177636493552","0.46329389702332235","0.46329389702332235","0.46329389702332235","0.4904789026282556","0.4904789026282556","0.4904789026282556","0.4944569603725825","0.4944569603725825","0.4944569603725825","0.5158056871469459","0.5158056871469459","0.5158056871469459","0.5014397994981625","0.5014397994981625","0.5014397994981625"
"423","0.458382911352381","0.458382911352381","0.458382911352381","0.32251514311935126","0.32251514311935126","0.32251514311935126","0.4930394087399938","0.4930394087399938","0.4930394087399938","0.4197074388144354","0.4197074388144354","0.4197074388144354","0.4869362151947995","0.4869362151947995","0.4869362151947995","0.4632194335101737","0.4632194335101737","0.4632194335101737","0.490214118952181","0.490214118952181","0.490214118952181","0.4945112739010381","0.4945112739010381","0.4945112739010381","0.5159657206893357","0.5159657206893357","0.5159657206893357","0.5018886682897188","0.5018886682897188","0.5018886682897188"
"424","0.4581933626100604","0.4581933626100604","0.4581933626100604","0.32251061930122277","0.32251061930122277","0.32251061930122277","0.4934721641632896","0.4934721641632896","0.4934721641632896","0.4200924830243874","0.4200924830243874","0.4200924830243874","0.48699903053141674","0.48699903053141674","0.48699903053141674","0.46376501489309613","0.46376501489309613","0.46376501489309613","0.4899614063505096","0.4899614063505096","0.4899614063505096","0.49449105422493683","0.49449105422493683","0.49449105422493683","0.5141422699852716","0.5141422699852716","0.5141422699852716","0.5010624940759576","0.5010624940759576","0.5010624940759576"
"425","0.459719533529928","0.459719533529928","0.459719533529928","0.322803574278446","0.322803574278446","0.322803574278446","0.4931105643084141","0.4931105643084141","0.4931105643084141","0.42034015215100295","0.42034015215100295","0.42034015215100295","0.4865505076634043","0.4865505076634043","0.4865505076634043","0.4640594850266848","0.4640594850266848","0.4640594850266848","0.4897836261748786","0.4897836261748786","0.4897836261748786","0.49407161604963185","0.49407161604963185","0.49407161604963185","0.5155826913467977","0.5155826913467977","0.5155826913467977","0.5017799654157318","0.5017799654157318","0.5017799654157318"
"426","0.4597832845821881","0.4597832845821881","0.4597832845821881","0.32304902209089814","0.32304902209089814","0.32304902209089814","0.49356560283025697","0.49356560283025697","0.49356560283025697","0.4198651865862878","0.4198651865862878","0.4198651865862878","0.4876807714702712","0.4876807714702712","0.4876807714702712","0.4646826176844349","0.4646826176844349","0.4646826176844349","0.4901703146986129","0.4901703146986129","0.4901703146986129","0.49352807066582943","0.49352807066582943","0.49352807066582943","0.5128713906096483","0.5128713906096483","0.5128713906096483","0.503258567223033","0.503258567223033","0.503258567223033"
"427","0.4596631238460536","0.4596631238460536","0.4596631238460536","0.3233889677630175","0.3233889677630175","0.3233889677630175","0.493424281950628","0.493424281950628","0.493424281950628","0.422617521823895","0.422617521823895","0.422617521823895","0.4880261509761907","0.4880261509761907","0.4880261509761907","0.4642928444329914","0.4642928444329914","0.4642928444329914","0.49019253303575594","0.49019253303575594","0.49019253303575594","0.4952829463445084","0.4952829463445084","0.4952829463445084","0.5115759046733862","0.5115759046733862","0.5115759046733862","0.5036284837923639","0.5036284837923639","0.5036284837923639"
"428","0.4597928382129311","0.4597928382129311","0.4597928382129311","0.32323194807940275","0.32323194807940275","0.32323194807940275","0.4932816854362386","0.4932816854362386","0.4932816854362386","0.4227529148816288","0.4227529148816288","0.4227529148816288","0.48715727381215107","0.48715727381215107","0.48715727381215107","0.46532480973411317","0.46532480973411317","0.46532480973411317","0.4906091232700505","0.4906091232700505","0.4906091232700505","0.4948221314653061","0.4948221314653061","0.4948221314653061","0.5119880418217834","0.5119880418217834","0.5119880418217834","0.5034002459793391","0.5034002459793391","0.5034002459793391"
"429","0.45967219837442297","0.45967219837442297","0.45967219837442297","0.3236936842747212","0.3236936842747212","0.3236936842747212","0.4933429747686322","0.4933429747686322","0.4933429747686322","0.4231080526225954","0.4231080526225954","0.4231080526225954","0.48732886152164584","0.48732886152164584","0.48732886152164584","0.46500104259417435","0.46500104259417435","0.46500104259417435","0.48878113133561707","0.48878113133561707","0.48878113133561707","0.4950101837569278","0.4950101837569278","0.4950101837569278","0.5118294910991067","0.5118294910991067","0.5118294910991067","0.5032202529752396","0.5032202529752396","0.5032202529752396"
"430","0.459792401693917","0.459792401693917","0.459792401693917","0.32425170235851963","0.32425170235851963","0.32425170235851963","0.4938221000518481","0.4938221000518481","0.4938221000518481","0.42314560852897604","0.42314560852897604","0.42314560852897604","0.48758764096709706","0.48758764096709706","0.48758764096709706","0.4651231038237054","0.4651231038237054","0.4651231038237054","0.48901093360163245","0.48901093360163245","0.48901093360163245","0.49448236803173784","0.49448236803173784","0.49448236803173784","0.5119948387556819","0.5119948387556819","0.5119948387556819","0.5027497095768995","0.5027497095768995","0.5027497095768995"
"431","0.45955463197974566","0.45955463197974566","0.45955463197974566","0.32491534723593035","0.32491534723593035","0.32491534723593035","0.4942386071202462","0.4942386071202462","0.4942386071202462","0.4234419206322825","0.4234419206322825","0.4234419206322825","0.4843294464706389","0.4843294464706389","0.4843294464706389","0.46499720680301065","0.46499720680301065","0.46499720680301065","0.48835105951068186","0.48835105951068186","0.48835105951068186","0.4942795681365453","0.4942795681365453","0.4942795681365453","0.5122321837875803","0.5122321837875803","0.5122321837875803","0.5008493802155137","0.5008493802155137","0.5008493802155137"
"432","0.45960356481594067","0.45960356481594067","0.45960356481594067","0.32521214340308396","0.32521214340308396","0.32521214340308396","0.49362793553638196","0.49362793553638196","0.49362793553638196","0.4269667839036475","0.4269667839036475","0.4269667839036475","0.4860754747650897","0.4860754747650897","0.4860754747650897","0.46530115866425503","0.46530115866425503","0.46530115866425503","0.4887502411148231","0.4887502411148231","0.4887502411148231","0.49558610186160124","0.49558610186160124","0.49558610186160124","0.5157382082961532","0.5157382082961532","0.5157382082961532","0.5015046624047661","0.5015046624047661","0.5015046624047661"
"433","0.45801478013389296","0.45801478013389296","0.45801478013389296","0.32485752529141937","0.32485752529141937","0.32485752529141937","0.49374307180104793","0.49374307180104793","0.49374307180104793","0.4274277703255025","0.4274277703255025","0.4274277703255025","0.48473017527622775","0.48473017527622775","0.48473017527622775","0.46463358383946773","0.46463358383946773","0.46463358383946773","0.48787095711557665","0.48787095711557665","0.48787095711557665","0.4940400462008136","0.4940400462008136","0.4940400462008136","0.5152819203993897","0.5152819203993897","0.5152819203993897","0.5015304385232728","0.5015304385232728","0.5015304385232728"
"434","0.459255056842392","0.459255056842392","0.459255056842392","0.325505167909777","0.325505167909777","0.325505167909777","0.49363754812368954","0.49363754812368954","0.49363754812368954","0.42747118933396727","0.42747118933396727","0.42747118933396727","0.48481245798670913","0.48481245798670913","0.48481245798670913","0.4646824532099252","0.4646824532099252","0.4646824532099252","0.48834728180567166","0.48834728180567166","0.48834728180567166","0.49371637522754797","0.49371637522754797","0.49371637522754797","0.5157327829357536","0.5157327829357536","0.5157327829357536","0.5012840634407607","0.5012840634407607","0.5012840634407607"
"435","0.458649842121868","0.458649842121868","0.458649842121868","0.3252458607852981","0.3252458607852981","0.3252458607852981","0.4935780392818306","0.4935780392818306","0.4935780392818306","0.4277988446067516","0.4277988446067516","0.4277988446067516","0.48343711160638503","0.48343711160638503","0.48343711160638503","0.464588116731835","0.464588116731835","0.464588116731835","0.48743150411041475","0.48743150411041475","0.48743150411041475","0.494058057425564","0.494058057425564","0.494058057425564","0.5120483910131713","0.5120483910131713","0.5120483910131713","0.5014807594894247","0.5014807594894247","0.5014807594894247"
"436","0.4594990577532505","0.4594990577532505","0.4594990577532505","0.325231323750767","0.325231323750767","0.325231323750767","0.4937912251125265","0.4937912251125265","0.4937912251125265","0.42897541444301157","0.42897541444301157","0.42897541444301157","0.4849306627679648","0.4849306627679648","0.4849306627679648","0.46458630759078323","0.46458630759078323","0.46458630759078323","0.48699474068674287","0.48699474068674287","0.48699474068674287","0.4939437382873486","0.4939437382873486","0.4939437382873486","0.5120935666169668","0.5120935666169668","0.5120935666169668","0.5017120940872463","0.5017120940872463","0.5017120940872463"
"437","0.4591378799480449","0.4591378799480449","0.4591378799480449","0.325416221712325","0.325416221712325","0.325416221712325","0.4938537637715492","0.4938537637715492","0.4938537637715492","0.43042026791741694","0.43042026791741694","0.43042026791741694","0.4848283026968271","0.4848283026968271","0.4848283026968271","0.4638511279776223","0.4638511279776223","0.4638511279776223","0.4869729779238679","0.4869729779238679","0.4869729779238679","0.493916517675774","0.493916517675774","0.493916517675774","0.5143910965980272","0.5143910965980272","0.5143910965980272","0.5020099878689758","0.5020099878689758","0.5020099878689758"
"438","0.45861584928762456","0.45861584928762456","0.45861584928762456","0.3253480016427726","0.3253480016427726","0.3253480016427726","0.4937166618239843","0.4937166618239843","0.4937166618239843","0.43000310046623147","0.43000310046623147","0.43000310046623147","0.48661928544083016","0.48661928544083016","0.48661928544083016","0.4668302428641584","0.4668302428641584","0.4668302428641584","0.48863046864443055","0.48863046864443055","0.48863046864443055","0.4943094433398089","0.4943094433398089","0.4943094433398089","0.5146863621983491","0.5146863621983491","0.5146863621983491","0.502579836066415","0.502579836066415","0.502579836066415"
"439","0.45865572954260014","0.45865572954260014","0.45865572954260014","0.3255857014591813","0.3255857014591813","0.3255857014591813","0.49366920930796954","0.49366920930796954","0.49366920930796954","0.4306099985310296","0.4306099985310296","0.4306099985310296","0.4865727922981471","0.4865727922981471","0.4865727922981471","0.4668763652823935","0.4668763652823935","0.4668763652823935","0.48807287800116017","0.48807287800116017","0.48807287800116017","0.4943660867335317","0.4943660867335317","0.4943660867335317","0.51778239156592","0.51778239156592","0.51778239156592","0.5024062014903956","0.5024062014903956","0.5024062014903956"
"440","0.45978886684193765","0.45978886684193765","0.45978886684193765","0.32561881316887037","0.32561881316887037","0.32561881316887037","0.4938616340116541","0.4938616340116541","0.4938616340116541","0.4303847385432881","0.4303847385432881","0.4303847385432881","0.4866416112683493","0.4866416112683493","0.4866416112683493","0.46656815243385685","0.46656815243385685","0.46656815243385685","0.4880063869600678","0.4880063869600678","0.4880063869600678","0.4947623130289531","0.4947623130289531","0.4947623130289531","0.5182084085123115","0.5182084085123115","0.5182084085123115","0.5036625169477709","0.5036625169477709","0.5036625169477709"
"441","0.4588784967229924","0.4588784967229924","0.4588784967229924","0.32563277957457576","0.32563277957457576","0.32563277957457576","0.49377664344536554","0.49377664344536554","0.49377664344536554","0.4302656902578891","0.4302656902578891","0.4302656902578891","0.4894720619925808","0.4894720619925808","0.4894720619925808","0.4661084216262506","0.4661084216262506","0.4661084216262506","0.4881044346694267","0.4881044346694267","0.4881044346694267","0.49517987439988126","0.49517987439988126","0.49517987439988126","0.5199430019449097","0.5199430019449097","0.5199430019449097","0.5015300697365505","0.5015300697365505","0.5015300697365505"
"442","0.458647858990307","0.458647858990307","0.458647858990307","0.3254742393672735","0.3254742393672735","0.3254742393672735","0.49424971371054566","0.49424971371054566","0.49424971371054566","0.4297440099253405","0.4297440099253405","0.4297440099253405","0.4871800241087152","0.4871800241087152","0.4871800241087152","0.4662845686976741","0.4662845686976741","0.4662845686976741","0.488587004553089","0.488587004553089","0.488587004553089","0.49484396375200546","0.49484396375200546","0.49484396375200546","0.5182803661053105","0.5182803661053105","0.5182803661053105","0.5032021770681175","0.5032021770681175","0.5032021770681175"
"443","0.4585365083170053","0.4585365083170053","0.4585365083170053","0.3257627032820903","0.3257627032820903","0.3257627032820903","0.4927655288182082","0.4927655288182082","0.4927655288182082","0.4298715892758592","0.4298715892758592","0.4298715892758592","0.4880839060758571","0.4880839060758571","0.4880839060758571","0.46647561181466873","0.46647561181466873","0.46647561181466873","0.4931449130912849","0.4931449130912849","0.4931449130912849","0.4951661040133378","0.4951661040133378","0.4951661040133378","0.5198154547569066","0.5198154547569066","0.5198154547569066","0.5035309663411616","0.5035309663411616","0.5035309663411616"
"444","0.457852516236188","0.457852516236188","0.457852516236188","0.32636151691653004","0.32636151691653004","0.32636151691653004","0.4931151930190033","0.4931151930190033","0.4931151930190033","0.42945590432637065","0.42945590432637065","0.42945590432637065","0.4907724065014169","0.4907724065014169","0.4907724065014169","0.46648724001724945","0.46648724001724945","0.46648724001724945","0.49281716409891846","0.49281716409891846","0.49281716409891846","0.49507179540823537","0.49507179540823537","0.49507179540823537","0.5198912121901955","0.5198912121901955","0.5198912121901955","0.5042868390975513","0.5042868390975513","0.5042868390975513"
"445","0.4581014187515367","0.4581014187515367","0.4581014187515367","0.3266154914548328","0.3266154914548328","0.3266154914548328","0.49305210550280126","0.49305210550280126","0.49305210550280126","0.42941977284254534","0.42941977284254534","0.42941977284254534","0.4878522113003466","0.4878522113003466","0.4878522113003466","0.46618111708197363","0.46618111708197363","0.46618111708197363","0.49269205631819407","0.49269205631819407","0.49269205631819407","0.49523604074266314","0.49523604074266314","0.49523604074266314","0.5180724203014555","0.5180724203014555","0.5180724203014555","0.5048358660231985","0.5048358660231985","0.5048358660231985"
"446","0.45896207466716843","0.45896207466716843","0.45896207466716843","0.32693881325344887","0.32693881325344887","0.32693881325344887","0.49364251643467405","0.49364251643467405","0.49364251643467405","0.4295618309412604","0.4295618309412604","0.4295618309412604","0.4900307137386894","0.4900307137386894","0.4900307137386894","0.46602807039886524","0.46602807039886524","0.46602807039886524","0.49048145377285907","0.49048145377285907","0.49048145377285907","0.49546163777086877","0.49546163777086877","0.49546163777086877","0.5179577435096612","0.5179577435096612","0.5179577435096612","0.5041991303224038","0.5041991303224038","0.5041991303224038"
"447","0.4587279754154814","0.4587279754154814","0.4587279754154814","0.3270773596426694","0.3270773596426694","0.3270773596426694","0.49313824505182613","0.49313824505182613","0.49313824505182613","0.42994404343658227","0.42994404343658227","0.42994404343658227","0.4902484676166428","0.4902484676166428","0.4902484676166428","0.46646629483495716","0.46646629483495716","0.46646629483495716","0.49012367990224465","0.49012367990224465","0.49012367990224465","0.4917710911781208","0.4917710911781208","0.4917710911781208","0.5179838112330222","0.5179838112330222","0.5179838112330222","0.5050869898698165","0.5050869898698165","0.5050869898698165"
"448","0.45896853560597617","0.45896853560597617","0.45896853560597617","0.32728454973660437","0.32728454973660437","0.32728454973660437","0.4934550872575946","0.4934550872575946","0.4934550872575946","0.4298037329362081","0.4298037329362081","0.4298037329362081","0.48999738411116855","0.48999738411116855","0.48999738411116855","0.4664231599314356","0.4664231599314356","0.4664231599314356","0.49000820425462294","0.49000820425462294","0.49000820425462294","0.49229153032924067","0.49229153032924067","0.49229153032924067","0.5183616215103928","0.5183616215103928","0.5183616215103928","0.5045993651524133","0.5045993651524133","0.5045993651524133"
"449","0.4593941738204845","0.4593941738204845","0.4593941738204845","0.3270111291878031","0.3270111291878031","0.3270111291878031","0.4933582232823083","0.4933582232823083","0.4933582232823083","0.4302297988968282","0.4302297988968282","0.4302297988968282","0.48988929850225543","0.48988929850225543","0.48988929850225543","0.46747092186821115","0.46747092186821115","0.46747092186821115","0.4883834681562342","0.4883834681562342","0.4883834681562342","0.4958867821156895","0.4958867821156895","0.4958867821156895","0.5204610587031114","0.5204610587031114","0.5204610587031114","0.5048051847230043","0.5048051847230043","0.5048051847230043"
"450","0.46036245188342717","0.46036245188342717","0.46036245188342717","0.32566317081444834","0.32566317081444834","0.32566317081444834","0.49359698259408535","0.49359698259408535","0.49359698259408535","0.4333553094896259","0.4333553094896259","0.4333553094896259","0.49004569882353705","0.49004569882353705","0.49004569882353705","0.4674029314724338","0.4674029314724338","0.4674029314724338","0.4879531832380317","0.4879531832380317","0.4879531832380317","0.4939254321181066","0.4939254321181066","0.4939254321181066","0.5204240330430225","0.5204240330430225","0.5204240330430225","0.5031548782591814","0.5031548782591814","0.5031548782591814"
"451","0.4609540244723106","0.4609540244723106","0.4609540244723106","0.3261468343208891","0.3261468343208891","0.3261468343208891","0.49360410209818484","0.49360410209818484","0.49360410209818484","0.42959356426922846","0.42959356426922846","0.42959356426922846","0.4915783078978713","0.4915783078978713","0.4915783078978713","0.46807273758599366","0.46807273758599366","0.46807273758599366","0.48777530287086024","0.48777530287086024","0.48777530287086024","0.49554338374895024","0.49554338374895024","0.49554338374895024","0.5184952419855122","0.5184952419855122","0.5184952419855122","0.5033258634935182","0.5033258634935182","0.5033258634935182"
"452","0.4606907428182311","0.4606907428182311","0.4606907428182311","0.32614391522338027","0.32614391522338027","0.32614391522338027","0.4934196417662394","0.4934196417662394","0.4934196417662394","0.4324596659852371","0.4324596659852371","0.4324596659852371","0.49159249431024676","0.49159249431024676","0.49159249431024676","0.46818132154701186","0.46818132154701186","0.46818132154701186","0.488220671816711","0.488220671816711","0.488220671816711","0.49614454232371846","0.49614454232371846","0.49614454232371846","0.5186028749544378","0.5186028749544378","0.5186028749544378","0.5010350000949892","0.5010350000949892","0.5010350000949892"
"453","0.4609599066944503","0.4609599066944503","0.4609599066944503","0.32653172505332695","0.32653172505332695","0.32653172505332695","0.49316286435415535","0.49316286435415535","0.49316286435415535","0.43380071234621337","0.43380071234621337","0.43380071234621337","0.4904138926036446","0.4904138926036446","0.4904138926036446","0.4677913674464496","0.4677913674464496","0.4677913674464496","0.488092641230083","0.488092641230083","0.488092641230083","0.4969832196865553","0.4969832196865553","0.4969832196865553","0.5208525118436027","0.5208525118436027","0.5208525118436027","0.5015996697970992","0.5015996697970992","0.5015996697970992"
"454","0.4613107130332748","0.4613107130332748","0.4613107130332748","0.32628650223561995","0.32628650223561995","0.32628650223561995","0.4936367189434614","0.4936367189434614","0.4936367189434614","0.43426793540757935","0.43426793540757935","0.43426793540757935","0.49071718865161634","0.49071718865161634","0.49071718865161634","0.4681976277627716","0.4681976277627716","0.4681976277627716","0.48895738085217877","0.48895738085217877","0.48895738085217877","0.49319189062436075","0.49319189062436075","0.49319189062436075","0.5206727214487228","0.5206727214487228","0.5206727214487228","0.5015325888199045","0.5015325888199045","0.5015325888199045"
