"Step","_m_M_512_e500_b16_lr0.01_standardized_3 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_standardized_3 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_standardized_3 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_standardized_2 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_standardized_2 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_standardized_2 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_standardized_1 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_standardized_1 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_standardized_1 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MAX"
"247","0.4780771336715908","0.4780771336715908","0.4780771336715908","0.469588801288875","0.469588801288875","0.469588801288875","0.4940603988056502","0.4940603988056502","0.4940603988056502","0.4940675649592439","0.4940675649592439","0.4940675649592439","0.45759385317883194","0.45759385317883194","0.45759385317883194","0.4847499435723407","0.4847499435723407","0.4847499435723407"
"248","0.47812494545508","0.47812494545508","0.47812494545508","0.47280621990341487","0.47280621990341487","0.47280621990341487","0.49570090904394204","0.49570090904394204","0.49570090904394204","0.4961045986213799","0.4961045986213799","0.4961045986213799","0.4548010696893573","0.4548010696893573","0.4548010696893573","0.48491766341744474","0.48491766341744474","0.48491766341744474"
"249","0.48050478414264447","0.48050478414264447","0.48050478414264447","0.4658450207469477","0.4658450207469477","0.4658450207469477","0.4964982974066659","0.4964982974066659","0.4964982974066659","0.49845061753463366","0.49845061753463366","0.49845061753463366","0.45491414434326016","0.45491414434326016","0.45491414434326016","0.48312158717764053","0.48312158717764053","0.48312158717764053"
"250","0.4799640573761641","0.4799640573761641","0.4799640573761641","0.46971815024932556","0.46971815024932556","0.46971815024932556","0.5004159113528417","0.5004159113528417","0.5004159113528417","0.4944816512994041","0.4944816512994041","0.4944816512994041","0.4510716769181548","0.4510716769181548","0.4510716769181548","0.48699820344608696","0.48699820344608696","0.48699820344608696"
"251","0.4798924754489985","0.4798924754489985","0.4798924754489985","0.46729854163553003","0.46729854163553003","0.46729854163553003","0.5028821430759715","0.5028821430759715","0.5028821430759715","0.5072406299212042","0.5072406299212042","0.5072406299212042","0.4476201969278324","0.4476201969278324","0.4476201969278324","0.4865699732450411","0.4865699732450411","0.4865699732450411"
"252","0.4805524852323566","0.4805524852323566","0.4805524852323566","0.46591800279309536","0.46591800279309536","0.46591800279309536","0.5052834551299471","0.5052834551299471","0.5052834551299471","0.505666185511635","0.505666185511635","0.505666185511635","0.451092470773159","0.451092470773159","0.451092470773159","0.4882726743460604","0.4882726743460604","0.4882726743460604"
"253","0.4812901332991227","0.4812901332991227","0.4812901332991227","0.46993533632530826","0.46993533632530826","0.46993533632530826","0.5053829198580008","0.5053829198580008","0.5053829198580008","0.5074153672746528","0.5074153672746528","0.5074153672746528","0.45249874738976026","0.45249874738976026","0.45249874738976026","0.48266438781163296","0.48266438781163296","0.48266438781163296"
"254","0.47963533361890964","0.47963533361890964","0.47963533361890964","0.4731202477755537","0.4731202477755537","0.4731202477755537","0.5066852293171408","0.5066852293171408","0.5066852293171408","0.4990671667620922","0.4990671667620922","0.4990671667620922","0.45272060615186455","0.45272060615186455","0.45272060615186455","0.48777655535566666","0.48777655535566666","0.48777655535566666"
"255","0.4825982330992427","0.4825982330992427","0.4825982330992427","0.47001065415040943","0.47001065415040943","0.47001065415040943","0.5031251663042405","0.5031251663042405","0.5031251663042405","0.4992737656836597","0.4992737656836597","0.4992737656836597","0.453239607664935","0.453239607664935","0.453239607664935","0.4898652654732472","0.4898652654732472","0.4898652654732472"
"256","0.4819670202763515","0.4819670202763515","0.4819670202763515","0.47153141061385206","0.47153141061385206","0.47153141061385206","0.5077976032128337","0.5077976032128337","0.5077976032128337","0.5010755716839621","0.5010755716839621","0.5010755716839621","0.455136675662028","0.455136675662028","0.455136675662028","0.4956765368555184","0.4956765368555184","0.4956765368555184"
"257","0.4831735882269452","0.4831735882269452","0.4831735882269452","0.4750833975061958","0.4750833975061958","0.4750833975061958","0.509681396917051","0.509681396917051","0.509681396917051","0.5021577829402076","0.5021577829402076","0.5021577829402076","0.45798675229783664","0.45798675229783664","0.45798675229783664","0.4972498007245437","0.4972498007245437","0.4972498007245437"
"258","0.47216148491821497","0.47216148491821497","0.47216148491821497","0.47628255998635344","0.47628255998635344","0.47628255998635344","0.5108231620622973","0.5108231620622973","0.5108231620622973","0.5050696732994059","0.5050696732994059","0.5050696732994059","0.4612456257041421","0.4612456257041421","0.4612456257041421","0.49214376030261014","0.49214376030261014","0.49214376030261014"
"259","0.47029169304082685","0.47029169304082685","0.47029169304082685","0.4830490070720498","0.4830490070720498","0.4830490070720498","0.5120870802767234","0.5120870802767234","0.5120870802767234","0.5049518470045178","0.5049518470045178","0.5049518470045178","0.46096091641158876","0.46096091641158876","0.46096091641158876","0.49117985713223755","0.49117985713223755","0.49117985713223755"
"260","0.4718156324403924","0.4718156324403924","0.4718156324403924","0.4818655279377382","0.4818655279377382","0.4818655279377382","0.5128817146696","0.5128817146696","0.5128817146696","0.5055717599447358","0.5055717599447358","0.5055717599447358","0.4591701843608487","0.4591701843608487","0.4591701843608487","0.4945166938377215","0.4945166938377215","0.4945166938377215"
"261","0.471476288938691","0.471476288938691","0.471476288938691","0.4763991842675629","0.4763991842675629","0.4763991842675629","0.5121055014573883","0.5121055014573883","0.5121055014573883","0.5069115512982522","0.5069115512982522","0.5069115512982522","0.45759555945425423","0.45759555945425423","0.45759555945425423","0.488987214133463","0.488987214133463","0.488987214133463"
"262","0.4722205852764982","0.4722205852764982","0.4722205852764982","0.4770461386477226","0.4770461386477226","0.4770461386477226","0.5129870676351482","0.5129870676351482","0.5129870676351482","0.5048040297638692","0.5048040297638692","0.5048040297638692","0.45717914419129724","0.45717914419129724","0.45717914419129724","0.49459878448738825","0.49459878448738825","0.49459878448738825"
"263","0.4727070318386419","0.4727070318386419","0.4727070318386419","0.48640657906638185","0.48640657906638185","0.48640657906638185","0.5124839096084877","0.5124839096084877","0.5124839096084877","0.5025292092356347","0.5025292092356347","0.5025292092356347","0.45567541572333553","0.45567541572333553","0.45567541572333553","0.4966111597551714","0.4966111597551714","0.4966111597551714"
"264","0.4769019946215252","0.4769019946215252","0.4769019946215252","0.4866506030386515","0.4866506030386515","0.4866506030386515","0.5128759228081435","0.5128759228081435","0.5128759228081435","0.5020975935422507","0.5020975935422507","0.5020975935422507","0.4549271975058695","0.4549271975058695","0.4549271975058695","0.4912397201853691","0.4912397201853691","0.4912397201853691"
"265","0.47747729327540495","0.47747729327540495","0.47747729327540495","0.483753669167683","0.483753669167683","0.483753669167683","0.5152169231018505","0.5152169231018505","0.5152169231018505","0.5076131153255516","0.5076131153255516","0.5076131153255516","0.45308985473399127","0.45308985473399127","0.45308985473399127","0.49052693723023233","0.49052693723023233","0.49052693723023233"
"266","0.475038746971888","0.475038746971888","0.475038746971888","0.4765061697879273","0.4765061697879273","0.4765061697879273","0.5149962679084092","0.5149962679084092","0.5149962679084092","0.5073039724159316","0.5073039724159316","0.5073039724159316","0.4522534164895399","0.4522534164895399","0.4522534164895399","0.491868426715111","0.491868426715111","0.491868426715111"
"267","0.47721213505655036","0.47721213505655036","0.47721213505655036","0.482366993474925","0.482366993474925","0.482366993474925","0.5130520852580248","0.5130520852580248","0.5130520852580248","0.5076921426805373","0.5076921426805373","0.5076921426805373","0.4522568450198442","0.4522568450198442","0.4522568450198442","0.4910651884632459","0.4910651884632459","0.4910651884632459"
"268","0.4799070332508216","0.4799070332508216","0.4799070332508216","0.4816227381928829","0.4816227381928829","0.4816227381928829","0.5153910913954677","0.5153910913954677","0.5153910913954677","0.5015785186829137","0.5015785186829137","0.5015785186829137","0.4559820115702149","0.4559820115702149","0.4559820115702149","0.4898329109824034","0.4898329109824034","0.4898329109824034"
"269","0.48310241243281826","0.48310241243281826","0.48310241243281826","0.484916124354388","0.484916124354388","0.484916124354388","0.5170472669410285","0.5170472669410285","0.5170472669410285","0.5042943650419754","0.5042943650419754","0.5042943650419754","0.4586858971210201","0.4586858971210201","0.4586858971210201","0.49465611106495117","0.49465611106495117","0.49465611106495117"
"270","0.4795312250367019","0.4795312250367019","0.4795312250367019","0.48695009895111563","0.48695009895111563","0.48695009895111563","0.5188964729119145","0.5188964729119145","0.5188964729119145","0.5057451451169845","0.5057451451169845","0.5057451451169845","0.4599240600105153","0.4599240600105153","0.4599240600105153","0.48973513375651034","0.48973513375651034","0.48973513375651034"
"271","0.4815000827937016","0.4815000827937016","0.4815000827937016","0.48855105381787","0.48855105381787","0.48855105381787","0.5191969926604392","0.5191969926604392","0.5191969926604392","0.5052235081946899","0.5052235081946899","0.5052235081946899","0.46180565525702705","0.46180565525702705","0.46180565525702705","0.49024911243704994","0.49024911243704994","0.49024911243704994"
"272","0.48452120375961727","0.48452120375961727","0.48452120375961727","0.490916085292987","0.490916085292987","0.490916085292987","0.5202175299773544","0.5202175299773544","0.5202175299773544","0.5127594987699986","0.5127594987699986","0.5127594987699986","0.4622942077130779","0.4622942077130779","0.4622942077130779","0.5011281276221216","0.5011281276221216","0.5011281276221216"
"273","0.4854713697243788","0.4854713697243788","0.4854713697243788","0.49171010296801443","0.49171010296801443","0.49171010296801443","0.5207699138097678","0.5207699138097678","0.5207699138097678","0.5130510830697037","0.5130510830697037","0.5130510830697037","0.4624983507321855","0.4624983507321855","0.4624983507321855","0.5009403606916198","0.5009403606916198","0.5009403606916198"
"274","0.4883695535989631","0.4883695535989631","0.4883695535989631","0.4937010135802218","0.4937010135802218","0.4937010135802218","0.5199963861787004","0.5199963861787004","0.5199963861787004","0.5135643163662554","0.5135643163662554","0.5135643163662554","0.46264562865167974","0.46264562865167974","0.46264562865167974","0.5006490432928526","0.5006490432928526","0.5006490432928526"
"275","0.487740522263619","0.487740522263619","0.487740522263619","0.4946047617721115","0.4946047617721115","0.4946047617721115","0.5202621288816804","0.5202621288816804","0.5202621288816804","0.509930410919812","0.509930410919812","0.509930410919812","0.46334049892207546","0.46334049892207546","0.46334049892207546","0.504446159044433","0.504446159044433","0.504446159044433"
"276","0.4894063899216049","0.4894063899216049","0.4894063899216049","0.4945732882019896","0.4945732882019896","0.4945732882019896","0.5206703613603356","0.5206703613603356","0.5206703613603356","0.5107858576864173","0.5107858576864173","0.5107858576864173","0.4645335870693428","0.4645335870693428","0.4645335870693428","0.5039611355283569","0.5039611355283569","0.5039611355283569"
"277","0.49083829160903875","0.49083829160903875","0.49083829160903875","0.49513414830095565","0.49513414830095565","0.49513414830095565","0.5200991394085326","0.5200991394085326","0.5200991394085326","0.5090296704865386","0.5090296704865386","0.5090296704865386","0.4658978328470538","0.4658978328470538","0.4658978328470538","0.5060931898891318","0.5060931898891318","0.5060931898891318"
"278","0.4912064697515951","0.4912064697515951","0.4912064697515951","0.4951731144535317","0.4951731144535317","0.4951731144535317","0.5204178543628241","0.5204178543628241","0.5204178543628241","0.5108200751980223","0.5108200751980223","0.5108200751980223","0.46648414259260845","0.46648414259260845","0.46648414259260845","0.5073923788820759","0.5073923788820759","0.5073923788820759"
"279","0.49175053682857217","0.49175053682857217","0.49175053682857217","0.49679616728999487","0.49679616728999487","0.49679616728999487","0.5196878979597326","0.5196878979597326","0.5196878979597326","0.5100630716684293","0.5100630716684293","0.5100630716684293","0.46419758050053944","0.46419758050053944","0.46419758050053944","0.5089416873962895","0.5089416873962895","0.5089416873962895"
"280","0.4909556784259087","0.4909556784259087","0.4909556784259087","0.49574343039198376","0.49574343039198376","0.49574343039198376","0.5200858212287853","0.5200858212287853","0.5200858212287853","0.5091628934374501","0.5091628934374501","0.5091628934374501","0.4697799069418229","0.4697799069418229","0.4697799069418229","0.5101092386081914","0.5101092386081914","0.5101092386081914"
"281","0.49285582119415366","0.49285582119415366","0.49285582119415366","0.49634640197883745","0.49634640197883745","0.49634640197883745","0.5190207068279353","0.5190207068279353","0.5190207068279353","0.5091922926876224","0.5091922926876224","0.5091922926876224","0.46357627928155887","0.46357627928155887","0.46357627928155887","0.5069380866780013","0.5069380866780013","0.5069380866780013"
"282","0.49375675142324943","0.49375675142324943","0.49375675142324943","0.4899380335052568","0.4899380335052568","0.4899380335052568","0.5190674037122275","0.5190674037122275","0.5190674037122275","0.5115444308498046","0.5115444308498046","0.5115444308498046","0.46360199320266543","0.46360199320266543","0.46360199320266543","0.5079101998446887","0.5079101998446887","0.5079101998446887"
"283","0.49126373433264303","0.49126373433264303","0.49126373433264303","0.4955687229139883","0.4955687229139883","0.4955687229139883","0.5173835924029578","0.5173835924029578","0.5173835924029578","0.5112115141564713","0.5112115141564713","0.5112115141564713","0.4657266373034794","0.4657266373034794","0.4657266373034794","0.5088604433926257","0.5088604433926257","0.5088604433926257"
"284","0.49193131095867515","0.49193131095867515","0.49193131095867515","0.4955188781028187","0.4955188781028187","0.4955188781028187","0.518200039685066","0.518200039685066","0.518200039685066","0.5131790120135781","0.5131790120135781","0.5131790120135781","0.47352466580382535","0.47352466580382535","0.47352466580382535","0.5053090712297823","0.5053090712297823","0.5053090712297823"
"285","0.4915374419178103","0.4915374419178103","0.4915374419178103","0.4946414643770897","0.4946414643770897","0.4946414643770897","0.5182522415931746","0.5182522415931746","0.5182522415931746","0.5136156524579362","0.5136156524579362","0.5136156524579362","0.47530216391465274","0.47530216391465274","0.47530216391465274","0.5054947095085385","0.5054947095085385","0.5054947095085385"
"286","0.4907018380132678","0.4907018380132678","0.4907018380132678","0.4941434405516534","0.4941434405516534","0.4941434405516534","0.5185339504824987","0.5185339504824987","0.5185339504824987","0.5134910828122616","0.5134910828122616","0.5134910828122616","0.46618747857088905","0.46618747857088905","0.46618747857088905","0.506496842606666","0.506496842606666","0.506496842606666"
"287","0.49178515674079376","0.49178515674079376","0.49178515674079376","0.49614301383732134","0.49614301383732134","0.49614301383732134","0.5183628831978755","0.5183628831978755","0.5183628831978755","0.5163523863496955","0.5163523863496955","0.5163523863496955","0.4739624533882506","0.4739624533882506","0.4739624533882506","0.5070947521010777","0.5070947521010777","0.5070947521010777"
"288","0.4917314075986406","0.4917314075986406","0.4917314075986406","0.49093922705048676","0.49093922705048676","0.49093922705048676","0.5187454793875227","0.5187454793875227","0.5187454793875227","0.5195721144706985","0.5195721144706985","0.5195721144706985","0.4764688580567412","0.4764688580567412","0.4764688580567412","0.5074594629101709","0.5074594629101709","0.5074594629101709"
"289","0.49121234334332065","0.49121234334332065","0.49121234334332065","0.49199237962917997","0.49199237962917997","0.49199237962917997","0.5186614767158678","0.5186614767158678","0.5186614767158678","0.5198689505808628","0.5198689505808628","0.5198689505808628","0.4764692616068291","0.4764692616068291","0.4764692616068291","0.5083507002253473","0.5083507002253473","0.5083507002253473"
"290","0.4983884712737498","0.4983884712737498","0.4983884712737498","0.49769380635287874","0.49769380635287874","0.49769380635287874","0.5180179853509395","0.5180179853509395","0.5180179853509395","0.5199750333459954","0.5199750333459954","0.5199750333459954","0.4759304934191177","0.4759304934191177","0.4759304934191177","0.5085691108818545","0.5085691108818545","0.5085691108818545"
"291","0.49868587576592815","0.49868587576592815","0.49868587576592815","0.4977261577579426","0.4977261577579426","0.4977261577579426","0.5192792131091457","0.5192792131091457","0.5192792131091457","0.519843320344273","0.519843320344273","0.519843320344273","0.47677547624165034","0.47677547624165034","0.47677547624165034","0.5087132702667574","0.5087132702667574","0.5087132702667574"
"292","0.4982169698659327","0.4982169698659327","0.4982169698659327","0.5004231642474944","0.5004231642474944","0.5004231642474944","0.5184737587051123","0.5184737587051123","0.5184737587051123","0.5268070304881313","0.5268070304881313","0.5268070304881313","0.47804905339380266","0.47804905339380266","0.47804905339380266","0.5097276162471649","0.5097276162471649","0.5097276162471649"
"293","0.49920439202299016","0.49920439202299016","0.49920439202299016","0.4998688931520182","0.4998688931520182","0.4998688931520182","0.5190553033600781","0.5190553033600781","0.5190553033600781","0.5261797385833055","0.5261797385833055","0.5261797385833055","0.47888733848100123","0.47888733848100123","0.47888733848100123","0.510013861232052","0.510013861232052","0.510013861232052"
"294","0.49877535152555524","0.49877535152555524","0.49877535152555524","0.4996380653161988","0.4996380653161988","0.4996380653161988","0.5193713646004833","0.5193713646004833","0.5193713646004833","0.5185679652504406","0.5185679652504406","0.5185679652504406","0.4786998572650061","0.4786998572650061","0.4786998572650061","0.5119687143336998","0.5119687143336998","0.5119687143336998"
"295","0.49868783116681625","0.49868783116681625","0.49868783116681625","0.49985884632898037","0.49985884632898037","0.49985884632898037","0.517910691850435","0.517910691850435","0.517910691850435","0.5220980118880366","0.5220980118880366","0.5220980118880366","0.4797764070667936","0.4797764070667936","0.4797764070667936","0.5112186443405858","0.5112186443405858","0.5112186443405858"
"296","0.49702872681002336","0.49702872681002336","0.49702872681002336","0.4994826902669607","0.4994826902669607","0.4994826902669607","0.5187712544012429","0.5187712544012429","0.5187712544012429","0.5183552367923834","0.5183552367923834","0.5183552367923834","0.4777126830714359","0.4777126830714359","0.4777126830714359","0.5122168675492014","0.5122168675492014","0.5122168675492014"
"297","0.4974670136788357","0.4974670136788357","0.4974670136788357","0.49887119403948876","0.49887119403948876","0.49887119403948876","0.5184596812254016","0.5184596812254016","0.5184596812254016","0.5210563983024348","0.5210563983024348","0.5210563983024348","0.4776810370059877","0.4776810370059877","0.4776810370059877","0.510152101713202","0.510152101713202","0.510152101713202"
"298","0.49721064403823734","0.49721064403823734","0.49721064403823734","0.498192015828247","0.498192015828247","0.498192015828247","0.5192995693794816","0.5192995693794816","0.5192995693794816","0.5208311793027738","0.5208311793027738","0.5208311793027738","0.47631282723932483","0.47631282723932483","0.47631282723932483","0.5101815371797699","0.5101815371797699","0.5101815371797699"
"299","0.49744277377578805","0.49744277377578805","0.49744277377578805","0.49782793109154827","0.49782793109154827","0.49782793109154827","0.5191182542171154","0.5191182542171154","0.5191182542171154","0.5289711464893692","0.5289711464893692","0.5289711464893692","0.4768322429798352","0.4768322429798352","0.4768322429798352","0.5099063811983006","0.5099063811983006","0.5099063811983006"
"300","0.4986123181342022","0.4986123181342022","0.4986123181342022","0.4985270677992297","0.4985270677992297","0.4985270677992297","0.5193651823079432","0.5193651823079432","0.5193651823079432","0.5279268390573059","0.5279268390573059","0.5279268390573059","0.4771331658881337","0.4771331658881337","0.4771331658881337","0.5101283183433081","0.5101283183433081","0.5101283183433081"
"301","0.49953997640620623","0.49953997640620623","0.49953997640620623","0.49221070550401447","0.49221070550401447","0.49221070550401447","0.5192821164094787","0.5192821164094787","0.5192821164094787","0.5280857431738581","0.5280857431738581","0.5280857431738581","0.4777307349573515","0.4777307349573515","0.4777307349573515","0.508434966866331","0.508434966866331","0.508434966866331"
"302","0.4990026179586947","0.4990026179586947","0.4990026179586947","0.49296324048748924","0.49296324048748924","0.49296324048748924","0.5191653650289316","0.5191653650289316","0.5191653650289316","0.528845978251197","0.528845978251197","0.528845978251197","0.47729303174320475","0.47729303174320475","0.47729303174320475","0.50813033538044","0.50813033538044","0.50813033538044"
"303","0.4993407507918312","0.4993407507918312","0.4993407507918312","0.4948030231075704","0.4948030231075704","0.4948030231075704","0.5188698759038215","0.5188698759038215","0.5188698759038215","0.5257672605013131","0.5257672605013131","0.5257672605013131","0.47704363585582626","0.47704363585582626","0.47704363585582626","0.510493757622495","0.510493757622495","0.510493757622495"
"304","0.49946283790909746","0.49946283790909746","0.49946283790909746","0.4955710607751845","0.4955710607751845","0.4955710607751845","0.5190363465246003","0.5190363465246003","0.5190363465246003","0.5247691301898834","0.5247691301898834","0.5247691301898834","0.4785119631106963","0.4785119631106963","0.4785119631106963","0.5109713713279441","0.5109713713279441","0.5109713713279441"
"305","0.49977465709308166","0.49977465709308166","0.49977465709308166","0.49501948687892944","0.49501948687892944","0.49501948687892944","0.5195135493651035","0.5195135493651035","0.5195135493651035","0.5227677422493877","0.5227677422493877","0.5227677422493877","0.4787682272001491","0.4787682272001491","0.4787682272001491","0.5090065155946388","0.5090065155946388","0.5090065155946388"
"306","0.500159889211528","0.500159889211528","0.500159889211528","0.49625132427661633","0.49625132427661633","0.49625132427661633","0.5199408285791718","0.5199408285791718","0.5199408285791718","0.5225677595493964","0.5225677595493964","0.5225677595493964","0.4785595803750076","0.4785595803750076","0.4785595803750076","0.5090376062394565","0.5090376062394565","0.5090376062394565"
"307","0.4976094370089632","0.4976094370089632","0.4976094370089632","0.49541803642168136","0.49541803642168136","0.49541803642168136","0.5194824499332595","0.5194824499332595","0.5194824499332595","0.5231852562636171","0.5231852562636171","0.5231852562636171","0.47910540989001665","0.47910540989001665","0.47910540989001665","0.5093501046421811","0.5093501046421811","0.5093501046421811"
"308","0.5009841142555678","0.5009841142555678","0.5009841142555678","0.4983512614548648","0.4983512614548648","0.4983512614548648","0.519973047454284","0.519973047454284","0.519973047454284","0.5260095801632473","0.5260095801632473","0.5260095801632473","0.4794491199857977","0.4794491199857977","0.4794491199857977","0.5101640308608625","0.5101640308608625","0.5101640308608625"
"309","0.5013117877704508","0.5013117877704508","0.5013117877704508","0.4968131529905188","0.4968131529905188","0.4968131529905188","0.5206035550000181","0.5206035550000181","0.5206035550000181","0.5256708645622784","0.5256708645622784","0.5256708645622784","0.48153653282580344","0.48153653282580344","0.48153653282580344","0.5097665110406915","0.5097665110406915","0.5097665110406915"
"310","0.5008031352427367","0.5008031352427367","0.5008031352427367","0.4954227695024309","0.4954227695024309","0.4954227695024309","0.5199515862807302","0.5199515862807302","0.5199515862807302","0.5262222786204158","0.5262222786204158","0.5262222786204158","0.48303495193881046","0.48303495193881046","0.48303495193881046","0.5106191872301356","0.5106191872301356","0.5106191872301356"
"311","0.501034231412189","0.501034231412189","0.501034231412189","0.49598985373318266","0.49598985373318266","0.49598985373318266","0.5207875458068281","0.5207875458068281","0.5207875458068281","0.5264169482994411","0.5264169482994411","0.5264169482994411","0.4794293943956334","0.4794293943956334","0.4794293943956334","0.5110221369459037","0.5110221369459037","0.5110221369459037"
"312","0.501514321539093","0.501514321539093","0.501514321539093","0.49774806275235267","0.49774806275235267","0.49774806275235267","0.5214867284681038","0.5214867284681038","0.5214867284681038","0.5266965478254663","0.5266965478254663","0.5266965478254663","0.48071521794004685","0.48071521794004685","0.48071521794004685","0.5118989133863607","0.5118989133863607","0.5118989133863607"
"313","0.5011109726405106","0.5011109726405106","0.5011109726405106","0.4986119568157944","0.4986119568157944","0.4986119568157944","0.5227021894714865","0.5227021894714865","0.5227021894714865","0.5246560887665472","0.5246560887665472","0.5246560887665472","0.4815605488778403","0.4815605488778403","0.4815605488778403","0.5121874919188001","0.5121874919188001","0.5121874919188001"
"314","0.5015559091021191","0.5015559091021191","0.5015559091021191","0.49921560604752513","0.49921560604752513","0.49921560604752513","0.5231155865135547","0.5231155865135547","0.5231155865135547","0.5257408455997848","0.5257408455997848","0.5257408455997848","0.48263092986104567","0.48263092986104567","0.48263092986104567","0.5133219816241934","0.5133219816241934","0.5133219816241934"
"315","0.5008719227011251","0.5008719227011251","0.5008719227011251","0.4988217343545126","0.4988217343545126","0.4988217343545126","0.5233994608584434","0.5233994608584434","0.5233994608584434","0.5253246506526594","0.5253246506526594","0.5253246506526594","0.4806826925608406","0.4806826925608406","0.4806826925608406","0.5136243371500461","0.5136243371500461","0.5136243371500461"
"316","0.5010650271664853","0.5010650271664853","0.5010650271664853","0.5012664160531535","0.5012664160531535","0.5012664160531535","0.523825815853048","0.523825815853048","0.523825815853048","0.525467101780225","0.525467101780225","0.525467101780225","0.4801739051884144","0.4801739051884144","0.4801739051884144","0.5143619163297433","0.5143619163297433","0.5143619163297433"
"317","0.5011723347844375","0.5011723347844375","0.5011723347844375","0.5052965823216686","0.5052965823216686","0.5052965823216686","0.5238504714965819","0.5238504714965819","0.5238504714965819","0.5258000063075751","0.5258000063075751","0.5258000063075751","0.4804646446349493","0.4804646446349493","0.4804646446349493","0.5145839061744816","0.5145839061744816","0.5145839061744816"
"318","0.502463020442468","0.502463020442468","0.502463020442468","0.5107409992774875","0.5107409992774875","0.5107409992774875","0.5243783718546215","0.5243783718546215","0.5243783718546215","0.5259962378777053","0.5259962378777053","0.5259962378777053","0.4809569596444666","0.4809569596444666","0.4809569596444666","0.5141492444993978","0.5141492444993978","0.5141492444993978"
"319","0.5030151902845641","0.5030151902845641","0.5030151902845641","0.5108586217909767","0.5108586217909767","0.5108586217909767","0.5252515450588192","0.5252515450588192","0.5252515450588192","0.5264627350674717","0.5264627350674717","0.5264627350674717","0.4822473684221034","0.4822473684221034","0.4822473684221034","0.5144038081126733","0.5144038081126733","0.5144038081126733"
"320","0.4990646615696823","0.4990646615696823","0.4990646615696823","0.5108714345188908","0.5108714345188908","0.5108714345188908","0.5257977896727728","0.5257977896727728","0.5257977896727728","0.5264296908853371","0.5264296908853371","0.5264296908853371","0.48198001437417337","0.48198001437417337","0.48198001437417337","0.5151075364201819","0.5151075364201819","0.5151075364201819"
"321","0.5011919479207627","0.5011919479207627","0.5011919479207627","0.5126571778808574","0.5126571778808574","0.5126571778808574","0.5257691282661034","0.5257691282661034","0.5257691282661034","0.5266917239199131","0.5266917239199131","0.5266917239199131","0.48179095983074494","0.48179095983074494","0.48179095983074494","0.5158236144620086","0.5158236144620086","0.5158236144620086"
"322","0.5013956755921959","0.5013956755921959","0.5013956755921959","0.5126808440134932","0.5126808440134932","0.5126808440134932","0.5257511926006252","0.5257511926006252","0.5257511926006252","0.5277205926864132","0.5277205926864132","0.5277205926864132","0.4814380595091541","0.4814380595091541","0.4814380595091541","0.5162067624011367","0.5162067624011367","0.5162067624011367"
"323","0.5001337499514318","0.5001337499514318","0.5001337499514318","0.5122830869563557","0.5122830869563557","0.5122830869563557","0.5258009333009227","0.5258009333009227","0.5258009333009227","0.5273136197029222","0.5273136197029222","0.5273136197029222","0.48188058046372284","0.48188058046372284","0.48188058046372284","0.516584808550672","0.516584808550672","0.516584808550672"
"324","0.5006548576068003","0.5006548576068003","0.5006548576068003","0.5123448838082182","0.5123448838082182","0.5123448838082182","0.5258584645595917","0.5258584645595917","0.5258584645595917","0.527715243310968","0.527715243310968","0.527715243310968","0.48147456987604076","0.48147456987604076","0.48147456987604076","0.5171907771133462","0.5171907771133462","0.5171907771133462"
"325","0.5006775333248477","0.5006775333248477","0.5006775333248477","0.5125499890500768","0.5125499890500768","0.5125499890500768","0.5260361134505646","0.5260361134505646","0.5260361134505646","0.5278415682221996","0.5278415682221996","0.5278415682221996","0.48111711107000055","0.48111711107000055","0.48111711107000055","0.5179954177249544","0.5179954177249544","0.5179954177249544"
"326","0.5002064932149554","0.5002064932149554","0.5002064932149554","0.5129580534713551","0.5129580534713551","0.5129580534713551","0.5258030755374339","0.5258030755374339","0.5258030755374339","0.52786849976253","0.52786849976253","0.52786849976253","0.4820108999750841","0.4820108999750841","0.4820108999750841","0.5182242127506635","0.5182242127506635","0.5182242127506635"
